,Respondent,Year,Month,Sales,Total income,Purchases,Salary expense,Utility expense,Miscellaneous expense,Rent expense,Professional fees,Transport expense,Tax expense,Loss from theft,Bank fee,Total expense,Gifts given,Total other income and expenses,Net income,Withdrawal,Retained earnings,Cash,Ar,Equipment,Building,Live stock,Land,Informal loans given,Loans to employees,Total assets,Ap,Informal loan,Long term loan,Short term loan,Total liabilities,Equity
1077,4569.0,2021,6,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,-3000.0,0.0,-3000.0,45400.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,245400.0,0.0,0.0,0.0,0.0,0.0,245400.0
1078,4569.0,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255400.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,455400.0,0.0,0.0,0.0,0.0,0.0,455400.0
1079,4569.0,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465400.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,665400.0,0.0,0.0,0.0,0.0,0.0,665400.0
1080,4570.0,2021,4,16000.0,16000.0,-10000.0,-13000.0,0.0,-6000.0,0.0,0.0,0.0,0.0,0.0,0.0,-29000.0,0.0,0.0,-13000.0,-4400.0,-17400.0,-17400.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,44200.0,0.0,0.0,0.0,0.0,0.0,44200.0
1081,4570.0,2021,5,27450.0,27450.0,-2000.0,-32500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34500.0,0.0,0.0,-7050.0,-35500.0,-42550.0,-50050.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,11550.0,0.0,0.0,0.0,0.0,0.0,11550.0
1082,4570.0,2021,6,32300.0,32300.0,-12000.0,-22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34000.0,0.0,0.0,-1700.0,-13000.0,-14700.0,230400.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,292000.0,0.0,0.0,0.0,0.0,0.0,292000.0
1083,4570.0,2021,7,28000.0,28000.0,-6000.0,-25500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31500.0,0.0,0.0,-3500.0,0.0,-3500.0,228400.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,290000.0,0.0,0.0,0.0,0.0,0.0,290000.0
1084,4570.0,2021,8,12450.0,12450.0,0.0,-9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9500.0,0.0,0.0,2950.0,0.0,2950.0,231850.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,293450.0,0.0,0.0,0.0,0.0,0.0,293450.0
1085,4570.0,2021,9,9350.0,9350.0,-1000.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6000.0,0.0,0.0,3350.0,0.0,3350.0,235200.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,296800.0,0.0,0.0,0.0,0.0,0.0,296800.0
1086,4570.0,2021,10,7200.0,7200.0,-800.0,-5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6300.0,0.0,0.0,900.0,0.0,900.0,236100.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,297700.0,0.0,0.0,0.0,0.0,0.0,297700.0
1087,4570.0,2021,11,13400.0,13400.0,-2300.0,-6850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9150.0,0.0,0.0,4250.0,0.0,4250.0,242850.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,304450.0,0.0,0.0,0.0,0.0,0.0,304450.0
1088,4570.0,2021,12,13600.0,13600.0,-2800.0,-8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11300.0,0.0,0.0,2300.0,0.0,2300.0,247150.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,308750.0,0.0,0.0,0.0,0.0,0.0,308750.0
1089,4570.0,2022,1,16800.0,16800.0,-1600.0,-5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7500.0,0.0,0.0,9300.0,0.0,9300.0,258450.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,320050.0,0.0,0.0,0.0,0.0,0.0,320050.0
1090,4570.0,2022,2,29650.0,29650.0,-3200.0,-6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9300.0,0.0,0.0,20350.0,0.0,20350.0,280800.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,342400.0,0.0,0.0,0.0,0.0,0.0,342400.0
1091,4570.0,2022,3,26850.0,26850.0,-4950.0,-8000.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,-13950.0,0.0,0.0,12900.0,0.0,12900.0,295700.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,357300.0,0.0,0.0,0.0,0.0,0.0,357300.0
1092,4570.0,2022,4,9500.0,9500.0,-2350.0,-3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5550.0,0.0,0.0,3950.0,0.0,3950.0,301150.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,362750.0,0.0,0.0,0.0,0.0,0.0,362750.0
1093,4572.0,2021,4,33080.0,33080.0,-5195.0,0.0,-450.0,-850.0,0.0,0.0,-950.0,-3000.0,0.0,0.0,-10445.0,0.0,0.0,22635.0,-600.0,22035.0,42585.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,130585.0,0.0,0.0,0.0,0.0,0.0,130585.0
1094,4572.0,2021,5,61570.0,61570.0,-11350.0,-4000.0,0.0,0.0,-30000.0,0.0,-30.0,0.0,0.0,0.0,-45380.0,0.0,0.0,16190.0,-34470.0,-18280.0,78175.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,166175.0,0.0,0.0,0.0,0.0,0.0,166175.0
1095,4572.0,2021,6,46000.0,46000.0,-30750.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-30850.0,0.0,0.0,15150.0,-5550.0,9600.0,307475.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,395475.0,0.0,0.0,0.0,0.0,0.0,395475.0
1096,4572.0,2021,7,51700.0,51700.0,-34600.0,0.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-35000.0,0.0,0.0,16700.0,0.0,16700.0,394175.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,482175.0,0.0,0.0,0.0,0.0,0.0,482175.0
1097,4572.0,2021,8,38000.0,38000.0,-13620.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,-13770.0,0.0,0.0,24230.0,0.0,24230.0,418405.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,506405.0,0.0,0.0,0.0,0.0,0.0,506405.0
1098,4572.0,2021,9,65000.0,65000.0,-23400.0,0.0,0.0,0.0,-30000.0,0.0,-250.0,0.0,0.0,0.0,-53650.0,0.0,0.0,11350.0,0.0,11350.0,429755.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,517755.0,0.0,0.0,0.0,0.0,0.0,517755.0
1099,4572.0,2021,10,85500.0,85500.0,-30700.0,0.0,0.0,-400.0,0.0,0.0,-100.0,0.0,0.0,0.0,-31200.0,0.0,0.0,54300.0,0.0,54300.0,484055.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,572055.0,0.0,0.0,0.0,0.0,0.0,572055.0
1100,4572.0,2021,11,56000.0,56000.0,-25500.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-25800.0,0.0,0.0,30200.0,0.0,30200.0,514255.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,602255.0,0.0,0.0,0.0,0.0,0.0,602255.0
1101,4572.0,2021,12,33650.0,33650.0,-13420.0,0.0,0.0,-200.0,0.0,0.0,-400.0,0.0,0.0,0.0,-14020.0,0.0,0.0,19630.0,0.0,19630.0,533885.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,621885.0,0.0,0.0,0.0,0.0,0.0,621885.0
1102,4572.0,2022,1,36350.0,36350.0,-10000.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-10100.0,0.0,0.0,26250.0,0.0,26250.0,560135.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,648135.0,0.0,0.0,0.0,0.0,0.0,648135.0
1103,4572.0,2022,2,54850.0,54850.0,-13620.0,-1500.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-15420.0,0.0,0.0,39430.0,0.0,39430.0,599565.0,0.0,148000.0,0.0,0.0,0.0,0.0,0.0,747565.0,0.0,0.0,0.0,0.0,0.0,747565.0
1104,4572.0,2022,3,42970.0,42970.0,-15740.0,-2000.0,0.0,-8000.0,0.0,0.0,-500.0,0.0,0.0,0.0,-26240.0,0.0,0.0,16730.0,0.0,16730.0,616295.0,0.0,148000.0,0.0,0.0,0.0,0.0,0.0,764295.0,0.0,0.0,0.0,0.0,0.0,764295.0
1105,4572.0,2022,4,8900.0,8900.0,-3220.0,-2500.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,-5920.0,0.0,0.0,2980.0,0.0,2980.0,619275.0,0.0,148000.0,0.0,0.0,0.0,0.0,0.0,767275.0,0.0,0.0,0.0,0.0,0.0,767275.0
1106,4574.0,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200500.0,0.0,0.0,0.0,0.0,0.0,200500.0,0.0,0.0,0.0,0.0,0.0,200500.0
1107,4574.0,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,203500.0
1108,4574.0,2021,4,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1750.0,0.0,0.0,0.0,-1750.0,0.0,0.0,1250.0,-1000.0,250.0,250.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,203750.0,0.0,0.0,0.0,0.0,0.0,203750.0
1109,4574.0,2021,5,9200.0,9200.0,0.0,0.0,-250.0,0.0,-650.0,0.0,-500.0,0.0,0.0,0.0,-1400.0,0.0,0.0,7800.0,-16500.0,-8700.0,750.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,204250.0,0.0,0.0,0.0,0.0,0.0,204250.0
1110,4574.0,2021,6,6000.0,6000.0,-500.0,0.0,-118.0,-100.0,-200.0,0.0,-500.0,0.0,0.0,0.0,-1418.0,0.0,0.0,4582.0,-900.0,3682.0,148432.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,351932.0,0.0,0.0,0.0,0.0,0.0,351932.0
1111,4574.0,2021,7,19000.0,19000.0,0.0,0.0,0.0,0.0,-400.0,0.0,-500.0,0.0,0.0,0.0,-900.0,0.0,0.0,18100.0,-6000.0,12100.0,160532.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,364032.0,0.0,0.0,0.0,0.0,0.0,364032.0
1112,4574.0,2021,8,2500.0,2500.0,-2500.0,-1000.0,-250.0,-1750.0,-250.0,0.0,-500.0,0.0,0.0,0.0,-6250.0,0.0,0.0,-3750.0,0.0,-3750.0,156782.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,360282.0,0.0,0.0,0.0,0.0,0.0,360282.0
1113,4574.0,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156782.0,0.0,203500.0,0.0,0.0,0.0,0.0,0.0,360282.0,0.0,0.0,0.0,0.0,0.0,360282.0
1114,4575.0,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,-13400.0,0.0,0.0,-200000.0,0.0,-200000.0,186600.0
1115,4575.0,2021,4,0.0,0.0,0.0,-4000.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4150.0,0.0,0.0,-4150.0,0.0,-4150.0,-195150.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,-8550.0,0.0,0.0,-191000.0,0.0,-191000.0,182450.0
1116,4575.0,2021,5,40000.0,40000.0,-12500.0,-2800.0,0.0,-1180.0,-1776.0,0.0,-2050.0,0.0,0.0,0.0,-20306.0,0.0,0.0,19694.0,-27860.0,-8166.0,-194316.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,-7716.0,0.0,0.0,-182000.0,0.0,-182000.0,174284.0
1117,4575.0,2021,6,14600.0,14600.0,-3570.0,-3500.0,0.0,-1250.0,0.0,0.0,-200.0,-98.0,0.0,0.0,-8618.0,0.0,0.0,5982.0,-16196.0,-10214.0,110468.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,297068.0,0.0,0.0,-182000.0,0.0,-182000.0,479068.0
1118,4575.0,2021,7,10700.0,10700.0,-10620.0,-3350.0,0.0,-1400.0,0.0,0.0,0.0,0.0,0.0,0.0,-15370.0,0.0,0.0,-4670.0,-550.0,-5220.0,105248.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,291848.0,0.0,0.0,-182000.0,0.0,-182000.0,473848.0
1119,4575.0,2021,8,15100.0,15100.0,-13800.0,-2500.0,0.0,-160.0,-888.0,0.0,0.0,-120.0,0.0,0.0,-17468.0,0.0,0.0,-2368.0,-200.0,-2568.0,120680.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,307280.0,0.0,0.0,-164000.0,0.0,-164000.0,471280.0
1120,4575.0,2021,9,21200.0,21200.0,-6000.0,0.0,0.0,-1500.0,-888.0,0.0,0.0,0.0,0.0,0.0,-8388.0,0.0,0.0,12812.0,-5700.0,7112.0,136792.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,323392.0,0.0,0.0,-155000.0,0.0,-155000.0,478392.0
1121,4575.0,2021,10,7000.0,7000.0,-3700.0,0.0,0.0,-160.0,0.0,0.0,0.0,-60.0,0.0,0.0,-3920.0,0.0,0.0,3080.0,-1200.0,1880.0,147672.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,334272.0,0.0,0.0,-146000.0,0.0,-146000.0,480272.0
1122,4575.0,2021,11,5900.0,5900.0,-600.0,0.0,0.0,-148.0,-888.0,0.0,0.0,0.0,0.0,0.0,-1636.0,0.0,0.0,4264.0,-1200.0,3064.0,159736.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,346336.0,0.0,0.0,-137000.0,0.0,-137000.0,483336.0
1123,4575.0,2021,12,7000.0,7000.0,-4500.0,0.0,0.0,0.0,-888.0,0.0,0.0,0.0,0.0,0.0,-5388.0,0.0,0.0,1612.0,-200.0,1412.0,170148.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,356748.0,0.0,0.0,-128000.0,0.0,-128000.0,484748.0
1124,4575.0,2022,1,25000.0,25000.0,-5500.0,0.0,0.0,-400.0,-1784.0,0.0,0.0,0.0,0.0,0.0,-7684.0,0.0,0.0,17316.0,-5200.0,12116.0,191264.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,377864.0,0.0,0.0,-119000.0,0.0,-119000.0,496864.0
1125,4575.0,2022,2,32000.0,32000.0,-15000.0,0.0,0.0,0.0,-888.0,0.0,0.0,0.0,0.0,0.0,-15888.0,0.0,0.0,16112.0,-900.0,15212.0,206476.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,393076.0,0.0,0.0,-119000.0,0.0,-119000.0,512076.0
1126,4575.0,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206476.0,0.0,186600.0,0.0,0.0,0.0,0.0,0.0,393076.0,0.0,0.0,-119000.0,0.0,-119000.0,512076.0
1127,4577.0,2021,4,10000.0,10000.0,-5000.0,0.0,-95.0,-253.0,0.0,0.0,0.0,0.0,0.0,0.0,-5348.0,0.0,0.0,4652.0,-1500.0,3152.0,3152.0,0.0,60100.0,0.0,0.0,0.0,0.0,0.0,63252.0,0.0,0.0,0.0,0.0,0.0,63252.0
1128,4577.0,2021,5,5000.0,5000.0,-6200.0,-4500.0,0.0,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,-10950.0,0.0,0.0,-5950.0,-1000.0,-6950.0,-3798.0,0.0,60100.0,0.0,0.0,0.0,0.0,0.0,56302.0,0.0,0.0,0.0,0.0,0.0,56302.0
1129,4577.0,2021,6,0.0,0.0,-3000.0,-1000.0,0.0,0.0,0.0,0.0,-1500.0,0.0,0.0,0.0,-5500.0,0.0,0.0,-5500.0,-6848.0,-12348.0,207354.0,-3500.0,60100.0,0.0,0.0,0.0,0.0,0.0,263954.0,0.0,0.0,0.0,0.0,0.0,263954.0
1130,4577.0,2021,7,0.0,0.0,-2800.0,-1000.0,-200.0,-653.0,0.0,0.0,-750.0,0.0,0.0,0.0,-5403.0,0.0,0.0,-5403.0,-200.0,-5603.0,206251.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,258351.0,0.0,0.0,0.0,0.0,0.0,258351.0
1131,4577.0,2021,8,0.0,0.0,-1250.0,0.0,0.0,-1800.0,0.0,0.0,0.0,0.0,0.0,0.0,-3050.0,0.0,0.0,-3050.0,0.0,-3050.0,203201.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,255301.0,0.0,0.0,0.0,0.0,0.0,255301.0
1132,4577.0,2021,9,0.0,0.0,-1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1132.0,0.0,0.0,-1132.0,0.0,-1132.0,202069.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,254169.0,0.0,0.0,0.0,0.0,0.0,254169.0
1133,4577.0,2021,10,7000.0,7000.0,-1670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1670.0,0.0,0.0,5330.0,-800.0,4530.0,206599.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,258699.0,0.0,0.0,0.0,0.0,0.0,258699.0
1134,4577.0,2021,11,17000.0,17000.0,-1232.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500.0,0.0,0.0,-2732.0,0.0,0.0,14268.0,-560.0,13708.0,220307.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,272407.0,0.0,0.0,0.0,0.0,0.0,272407.0
1135,4577.0,2021,12,1000.0,1000.0,-1232.0,0.0,0.0,-1056.0,-1700.0,0.0,0.0,-1500.0,0.0,0.0,-5488.0,0.0,0.0,-4488.0,-1000.0,-5488.0,214819.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,266919.0,0.0,0.0,0.0,0.0,0.0,266919.0
1136,4577.0,2022,1,12000.0,12000.0,-2500.0,0.0,0.0,-753.0,0.0,0.0,0.0,0.0,0.0,0.0,-3253.0,0.0,0.0,8747.0,-3100.0,5647.0,220466.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,272566.0,0.0,0.0,0.0,0.0,0.0,272566.0
1137,4577.0,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220466.0,-8000.0,60100.0,0.0,0.0,0.0,0.0,0.0,272566.0,0.0,0.0,0.0,0.0,0.0,272566.0
1138,4578.0,2021,4,2000.0,2000.0,0.0,0.0,-1300.0,-100.0,0.0,0.0,-200.0,0.0,0.0,0.0,-1600.0,0.0,0.0,400.0,0.0,400.0,400.0,48000.0,4180000.0,0.0,0.0,0.0,0.0,0.0,4228400.0,0.0,0.0,0.0,0.0,0.0,4228400.0
1139,4578.0,2021,5,21735.0,21735.0,-240.0,-2400.0,0.0,0.0,-15000.0,0.0,0.0,-2835.0,0.0,0.0,-20475.0,0.0,0.0,1260.0,0.0,1260.0,1660.0,48000.0,4180000.0,0.0,0.0,0.0,0.0,0.0,4229660.0,0.0,0.0,0.0,0.0,0.0,4229660.0
1140,4578.0,2021,6,30600.0,30600.0,-300.0,0.0,-350.0,-100.0,0.0,0.0,-460.0,0.0,0.0,0.0,-1210.0,0.0,0.0,29390.0,-1200.12,28189.88,29849.88,48000.0,4180000.0,0.0,0.0,0.0,0.0,0.0,4257849.88,0.0,0.0,0.0,0.0,0.0,4257849.88
1141,4578.0,2021,7,5500.0,5500.0,0.0,0.0,-200.0,-3100.0,-15000.0,0.0,0.0,0.0,0.0,0.0,-18300.0,0.0,0.0,-12800.0,0.0,-12800.0,17049.88,48000.0,4180000.0,0.0,0.0,0.0,0.0,0.0,4245049.88,0.0,0.0,0.0,0.0,0.0,4245049.88
1142,4578.0,2021,8,15000.0,15000.0,0.0,0.0,-1600.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6600.0,0.0,0.0,8400.0,0.0,8400.0,25449.88,48000.0,4180000.0,0.0,0.0,0.0,0.0,0.0,4253449.88,0.0,0.0,0.0,0.0,0.0,4253449.88
1143,4578.0,2021,9,46900.0,46900.0,0.0,0.0,-3600.0,-4000.0,0.0,0.0,0.0,0.0,0.0,0.0,-7600.0,0.0,0.0,39300.0,0.0,39300.0,204749.88,48000.0,4180000.0,0.0,0.0,0.0,0.0,0.0,4432749.88,0.0,0.0,0.0,0.0,0.0,4432749.88
1144,4578.0,2021,10,16000.0,16000.0,0.0,0.0,-2000.0,-3100.0,0.0,0.0,-200.0,0.0,0.0,0.0,-5300.0,0.0,0.0,10700.0,0.0,10700.0,213649.88,48000.0,4181800.0,0.0,0.0,0.0,0.0,0.0,4443449.88,0.0,0.0,0.0,0.0,0.0,4443449.88
1145,4578.0,2021,11,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,215649.88,48000.0,4181800.0,0.0,0.0,0.0,0.0,0.0,4445449.88,0.0,0.0,0.0,0.0,0.0,4445449.88
1146,4578.0,2022,3,210000.0,210000.0,0.0,-4500.0,0.0,0.0,-50000.0,0.0,0.0,-26000.0,0.0,0.0,-80500.0,0.0,0.0,129500.0,0.0,129500.0,230149.88,48000.0,4296800.0,0.0,0.0,0.0,0.0,0.0,4574949.88,0.0,0.0,0.0,0.0,0.0,4574949.88
1147,4578.0,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230149.88,48000.0,4296800.0,0.0,0.0,0.0,0.0,0.0,4574949.88,0.0,0.0,0.0,0.0,0.0,4574949.88
1148,4579.0,2021,3,0.0,0.0,-220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220000.0,0.0,0.0,-220000.0,0.0,-220000.0,0.0,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,841000.0,353000.0,0.0,0.0,0.0,353000.0,488000.0
1149,4579.0,2021,4,497928.0,497928.0,-385465.0,0.0,-1500.0,-14050.0,0.0,0.0,-1000.0,0.0,0.0,0.0,-402015.0,0.0,0.0,95913.0,0.0,95913.0,95913.0,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,936913.0,353000.0,0.0,0.0,0.0,353000.0,583913.0
1150,4579.0,2021,5,291162.0,291162.0,-47581.0,-121.79,-2100.0,-6155.0,-500.0,0.0,-3135.0,0.0,0.0,0.0,-59592.79,0.0,0.0,231569.21,0.0,231569.21,327482.21,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,1168482.21,353000.0,0.0,0.0,0.0,353000.0,815482.21
1151,4579.0,2021,6,114710.0,114710.0,-41142.0,0.0,-3600.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,-45742.0,0.0,0.0,68968.0,-372057.79,-303089.79,970409.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,1811409.63,353000.0,0.0,0.0,0.0,353000.0,1458409.63
1152,4579.0,2021,7,223624.0,223624.0,-131265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131265.0,0.0,0.0,92359.0,0.0,92359.0,1062768.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,1903768.63,353000.0,0.0,0.0,0.0,353000.0,1550768.63
1153,4579.0,2021,8,220108.0,220108.0,-165100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165100.0,0.0,0.0,55008.0,0.0,55008.0,1117776.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,1958776.63,353000.0,0.0,0.0,0.0,353000.0,1605776.63
1154,4579.0,2021,9,132410.0,132410.0,-69660.0,0.0,0.0,-192000.0,0.0,0.0,0.0,0.0,0.0,0.0,-261660.0,0.0,0.0,-129250.0,0.0,-129250.0,1198526.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2039526.63,353000.0,0.0,0.0,0.0,353000.0,1686526.63
1155,4579.0,2021,10,138000.0,138000.0,-101300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101300.0,0.0,0.0,36700.0,0.0,36700.0,1235226.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2076226.63,353000.0,0.0,0.0,0.0,353000.0,1723226.63
1156,4579.0,2021,11,61695.0,61695.0,-7850.0,0.0,-1300.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,-10150.0,0.0,0.0,51545.0,0.0,51545.0,1286771.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2127771.63,353000.0,0.0,0.0,0.0,353000.0,1774771.63
1157,4579.0,2021,12,356573.0,356573.0,-390234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-390234.0,0.0,0.0,-33661.0,0.0,-33661.0,1253110.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2094110.63,353000.0,0.0,0.0,0.0,353000.0,1741110.63
1158,4579.0,2022,1,845340.0,845340.0,-824050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-824050.0,0.0,0.0,21290.0,0.0,21290.0,1274400.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2115400.63,353000.0,0.0,0.0,0.0,353000.0,1762400.63
1159,4579.0,2022,2,118380.0,118380.0,-226198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226198.0,0.0,0.0,-107818.0,0.0,-107818.0,1166582.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2007582.63,353000.0,0.0,0.0,0.0,353000.0,1654582.63
1160,4579.0,2022,3,413389.0,413389.0,-317733.0,-200.0,-2000.0,0.0,-29100.0,0.0,-1200.0,0.0,0.0,0.0,-350233.0,0.0,0.0,63156.0,0.0,63156.0,1229738.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2070738.63,353000.0,0.0,0.0,0.0,353000.0,1717738.63
1161,4579.0,2022,4,196435.0,196435.0,-164115.0,0.0,0.0,0.0,0.0,0.0,-3785.0,0.0,0.0,0.0,-167900.0,0.0,0.0,28535.0,-1200.0,27335.0,1257073.63,0.0,841000.0,0.0,0.0,0.0,0.0,0.0,2098073.63,353000.0,0.0,0.0,0.0,353000.0,1745073.63
