,Respondent ID,Expense report data ID,Expense partial payment 2 data ID,Expense partial payment 2 amount,Expense partial payment 2 currency,Expense partial payment 2 transaction type,Expense partial payment 2 date paid,Expense partial payment 2 account data ID,Expense partial payment 2 account,Expense partial payment 2 account report ID,debit acc,debit amt,credit acc,credit amt
5825,4507,EX00215853,,,,,,,,,,,,
5826,4507,EX00215855,,,,,,,,,,,,
5827,4507,EX00215854,,,,,,,,,,,,
5828,4507,EX00215864,,,,,,,,,,,,
5829,4507,EX00215863,,,,,,,,,,,,
5830,4507,EX00215856,,,,,,,,,,,,
5831,4507,EX00215869,,,,,,,,,,,,
5832,4507,EX00215857,,,,,,,,,,,,
5833,4507,EX00215865,,,,,,,,,,,,
5834,4507,EX00215862,,,,,,,,,,,,
5835,4507,EX00215866,,,,,,,,,,,,
5836,4507,EX00215867,,,,,,,,,,,,
5837,4507,EX00224365,,,,,,,,,,,,
5838,4507,EX00215868,,,,,,,,,,,,
5839,4507,EX00322118,,,,,,,,,,,,
5840,4507,EX00224366,,,,,,,,,,,,
5841,4507,EX00361642,,,,,,,,,,,,
5842,4507,EX00224368,,,,,,,,,,,,
5843,4507,EX00322121,,,,,,,,,,,,
5844,4507,EX00224367,,,,,,,,,,,,
5845,4507,EX00322126,,,,,,,,,,,,
5846,4507,EX00322123,,,,,,,,,,,,
5847,4507,EX00322124,,,,,,,,,,,,
5848,4507,EX00322122,,,,,,,,,,,,
5849,4507,EX00322119,,,,,,,,,,,,
5850,4507,EX00322120,,,,,,,,,,,,
5851,4507,EX00270159,,,,,,,,,,,,
5852,4507,EX00227406,,,,,,,,,,,,
5853,4507,EX00227408,,,,,,,,,,,,
5854,4507,EX00227407,,,,,,,,,,,,
5855,4507,EX00256836,,,,,,,,,,,,
5856,4507,EX00322117,,,,,,,,,,,,
5857,4507,EX00256841,,,,,,,,,,,,
5858,4507,EX00256837,,,,,,,,,,,,
5859,4507,EX00256838,,,,,,,,,,,,
5860,4507,EX00256842,,,,,,,,,,,,
5861,4507,EX00322113,,,,,,,,,,,,
5862,4507,EX00322111,,,,,,,,,,,,
5863,4507,EX00322112,,,,,,,,,,,,
5864,4507,EX00256840,,,,,,,,,,,,
5865,4507,EX00322114,,,,,,,,,,,,
5866,4507,EX00256839,,,,,,,,,,,,
5867,4507,EX00270160,,,,,,,,,,,,
5868,4507,EX00322116,,,,,,,,,,,,
5869,4507,EX00270128,,,,,,,,,,,,
5870,4507,EX00270134,,,,,,,,,,,,
5871,4507,EX00270132,,,,,,,,,,,,
5872,4507,EX00270162,,,,,,,,,,,,
5873,4507,EX00270129,,,,,,,,,,,,
5874,4507,EX00270133,,,,,,,,,,,,
5875,4507,EX00270135,,,,,,,,,,,,
5876,4507,EX00270150,,,,,,,,,,,,
5877,4507,EX00270130,,,,,,,,,,,,
5878,4507,EX00270131,,,,,,,,,,,,
5879,4507,EX00270136,,,,,,,,,,,,
5880,4507,EX00322127,,,,,,,,,,,,
5881,4507,EX00322128,,,,,,,,,,,,
5882,4507,EX00322129,,,,,,,,,,,,
5883,4507,EX00325081,,,,,,,,,,,,
5884,4507,EX00322132,,,,,,,,,,,,
5885,4507,EX00322131,,,,,,,,,,,,
5886,4507,EX00322130,,,,,,,,,,,,
5887,4507,EX00322133,,,,,,,,,,,,
5888,4507,EX00322134,,,,,,,,,,,,
5889,4507,EX00322135,,,,,,,,,,,,
5890,4507,EX00322136,,,,,,,,,,,,
5891,4507,EX00322137,,,,,,,,,,,,
5892,4507,EX00349015,,,,,,,,,,,,
5893,4507,EX00349016,,,,,,,,,,,,
5894,4507,EX00349018,,,,,,,,,,,,
5895,4507,EX00349017,,,,,,,,,,,,
5896,4507,EX00361643,,,,,,,,,,,,
5897,4507,EX00349019,,,,,,,,,,,,
5898,4507,EX00361641,,,,,,,,,,,,
5899,4507,EX00361644,,,,,,,,,,,,
5900,4507,EX00361645,,,,,,,,,,,,
5901,4507,EX00361648,,,,,,,,,,,,
5902,4507,EX00361647,,,,,,,,,,,,
5903,4507,EX00361649,,,,,,,,,,,,
5904,4507,EX00361646,,,,,,,,,,,,
5905,4508,EX00114214,,,,,,,,,,,,
5906,4508,EX00119206,,,,,,,,,,,,
5907,4508,EX00124127,,,,,,,,,,,,
5908,4508,EX00124128,,,,,,,,,,,,
5909,4508,EX00132055,,,,,,,,,,,,
5910,4508,EX00132056,,,,,,,,,,,,
5911,4508,EX00141294,,,,,,,,,,,,
5912,4508,EX00141295,,,,,,,,,,,,
5913,4508,EX00147068,,,,,,,,,,,,
5914,4508,EX00156157,,,,,,,,,,,,
5915,4508,EX00156158,,,,,,,,,,,,
5916,4508,EX00156159,,,,,,,,,,,,
5917,4508,EX00161950,,,,,,,,,,,,
5918,4508,EX00181645,,,,,,,,,,,,
5919,4508,EX00181644,,,,,,,,,,,,
5920,4508,EX00183126,,,,,,,,,,,,
5921,4508,EX00193263,,,,,,,,,,,,
5922,4508,EX00201580,,,,,,,,,,,,
5923,4508,EX00201581,,,,,,,,,,,,
5924,4508,EX00201579,,,,,,,,,,,,
5925,4508,EX00207234,,,,,,,,,,,,
5926,4508,EX00213626,,,,,,,,,,,,
5927,4508,EX00213627,,,,,,,,,,,,
5928,4508,EX00217436,,,,,,,,,,,,
5929,4508,EX00218575,,,,,,,,,,,,
5930,4508,EX00219491,,,,,,,,,,,,
5931,4508,EX00226073,,,,,,,,,,,,
5932,4508,EX00226074,,,,,,,,,,,,
5933,4508,EX00240070,,,,,,,,,,,,
5934,4508,EX00267614,,,,,,,,,,,,
5935,4508,EX00240071,,,,,,,,,,,,
5936,4508,EX00267617,,,,,,,,,,,,
5937,4508,EX00267615,,,,,,,,,,,,
5938,4508,EX00267616,,,,,,,,,,,,
5939,4508,EX00271495,,,,,,,,,,,,
5940,4508,EX00271496,,,,,,,,,,,,
5941,4508,EX00271497,,,,,,,,,,,,
5942,4508,EX00353115,,,,,,,,,,,,
5943,4508,EX00325972,,,,,,,,,,,,
5944,4508,EX00325973,,,,,,,,,,,,
5945,4508,EX00325974,,,,,,,,,,,,
5946,4508,EX00336174,,,,,,,,,,,,
5947,4508,EX00353116,,,,,,,,,,,,
5948,4508,EX00353117,,,,,,,,,,,,
5949,4508,EX00353118,,,,,,,,,,,,
5950,4508,EX00353119,,,,,,,,,,,,
5951,4508,EX00353122,,,,,,,,,,,,
5952,4508,EX00353120,,,,,,,,,,,,
5953,4508,EX00353121,,,,,,,,,,,,
5954,4508,EX00363707,,,,,,,,,,,,
5955,4509,EX00120438,,,,,,,,,,,,
5956,4509,EX00120439,,,,,,,,,,,,
5957,4509,EX00120440,,,,,,,,,,,,
5958,4509,EX00120441,,,,,,,,,,,,
5959,4509,EX00124197,,,,,,,,,,,,
5960,4509,EX00127490,,,,,,,,,,,,
5961,4509,EX00127492,,,,,,,,,,,,
5962,4509,EX00132019,,,,,,,,,,,,
5963,4509,EX00141506,,,,,,,,,,,,
5964,4509,EX00146927,,,,,,,,,,,,
5965,4509,EX00146928,,,,,,,,,,,,
5966,4509,EX00153073,,,,,,,,,,,,
5967,4509,EX00161154,,,,,,,,,,,,
5968,4509,EX00161153,,,,,,,,,,,,
5969,4509,EX00169017,,,,,,,,,,,,
5970,4509,EX00187386,,,,,,,,,,,,
5971,4509,EX00187387,,,,,,,,,,,,
5972,4509,EX00195878,,,,,,,,,,,,
5973,4509,EX00195879,,,,,,,,,,,,
5974,4509,EX00207185,,,,,,,,,,,,
5975,4509,EX00210969,,,,,,,,,,,,
5976,4509,EX00210970,,,,,,,,,,,,
5977,4509,EX00213553,,,,,,,,,,,,
5978,4509,EX00213552,,,,,,,,,,,,
5979,4509,EX00217077,,,,,,,,,,,,
5980,4509,EX00217956,,,,,,,,,,,,
5981,4509,EX00217955,,,,,,,,,,,,
5982,4509,EX00221725,,,,,,,,,,,,
5983,4509,EX00221726,,,,,,,,,,,,
5984,4509,EX00225285,,,,,,,,,,,,
5985,4509,EX00228671,,,,,,,,,,,,
5986,4509,EX00228669,,,,,,,,,,,,
5987,4509,EX00228670,,,,,,,,,,,,
5988,4509,EX00230661,,,,,,,,,,,,
5989,4509,EX00230181,,,,,,,,,,,,
5990,4509,EX00234053,,,,,,,,,,,,
5991,4509,EX00234042,,,,,,,,,,,,
5992,4509,EX00238874,,,,,,,,,,,,
5993,4509,EX00245543,,,,,,,,,,,,
5994,4509,EX00248346,,,,,,,,,,,,
5995,4509,EX00251635,,,,,,,,,,,,
5996,4509,EX00256808,,,,,,,,,,,,
5997,4509,EX00269617,,,,,,,,,,,,
5998,4509,EX00269616,,,,,,,,,,,,
5999,4509,EX00319776,,,,,,,,,,,,
6000,4509,EX00327930,,,,,,,,,,,,
6001,4509,EX00335676,,,,,,,,,,,,
6002,4509,EX00340232,,,,,,,,,,,,
6003,4509,EX00347977,,,,,,,,,,,,
6004,4509,EX00347978,,,,,,,,,,,,
6005,4509,EX00354246,,,,,,,,,,,,
6006,4509,EX00354247,,,,,,,,,,,,
6007,4509,EX00359317,,,,,,,,,,,,
6008,4509,EX00359316,,,,,,,,,,,,
6009,4509,EX00363561,,,,,,,,,,,,
6010,4509,EX00375150,,,,,,,,,,,,
6011,4510,EX00110693,,,,,,,,,,,,
6012,4510,EX00110694,,,,,,,,,,,,
6013,4510,EX00110692,,,,,,,,,,,,
6014,4510,EX00110695,,,,,,,,,,,,
6015,4510,EX00123887,,,,,,,,,,,,
6016,4510,EX00123886,,,,,,,,,,,,
6017,4510,EX00123885,,,,,,,,,,,,
6018,4510,EX00123889,,,,,,,,,,,,
6019,4510,EX00123888,,,,,,,,,,,,
6020,4510,EX00126195,,,,,,,,,,,,
6021,4510,EX00126198,,,,,,,,,,,,
6022,4510,EX00129671,,,,,,,,,,,,
6023,4510,EX00130918,,,,,,,,,,,,
6024,4510,EX00130929,,,,,,,,,,,,
6025,4510,EX00130933,,,,,,,,,,,,
6026,4510,EX00130934,,,,,,,,,,,,
6027,4510,EX00144071,,,,,,,,,,,,
6028,4510,EX00144072,,,,,,,,,,,,
6029,4510,EX00144073,,,,,,,,,,,,
6030,4510,EX00151239,,,,,,,,,,,,
6031,4510,EX00151242,,,,,,,,,,,,
6032,4510,EX00151240,,,,,,,,,,,,
6033,4510,EX00151243,,,,,,,,,,,,
6034,4510,EX00151244,,,,,,,,,,,,
6035,4510,EX00151241,,,,,,,,,,,,
6036,4510,EX00172906,,,,,,,,,,,,
6037,4510,EX00172907,,,,,,,,,,,,
6038,4510,EX00172908,,,,,,,,,,,,
6039,4510,EX00172904,,,,,,,,,,,,
6040,4510,EX00172902,,,,,,,,,,,,
6041,4510,EX00178415,,,,,,,,,,,,
6042,4510,EX00178416,,,,,,,,,,,,
6043,4510,EX00178414,,,,,,,,,,,,
6044,4510,EX00326535,,,,,,,,,,,,
6045,4510,EX00326507,,,,,,,,,,,,
6046,4510,EX00326536,,,,,,,,,,,,
6047,4510,EX00326503,,,,,,,,,,,,
6048,4510,EX00326540,,,,,,,,,,,,
6049,4510,EX00326539,,,,,,,,,,,,
6050,4510,EX00326524,,,,,,,,,,,,
6051,4510,EX00326537,,,,,,,,,,,,
6052,4510,EX00326538,,,,,,,,,,,,
6053,4510,EX00326508,,,,,,,,,,,,
6054,4510,EX00326509,,,,,,,,,,,,
6055,4510,EX00326510,,,,,,,,,,,,
6056,4510,EX00326511,,,,,,,,,,,,
6057,4511,EX00110871,,,,,,,,,,,,
6058,4511,EX00110870,,,,,,,,,,,,
6059,4511,EX00111911,,,,,,,,,,,,
6060,4511,EX00110868,,,,,,,,,,,,
6061,4511,EX00110869,,,,,,,,,,,,
6062,4511,EX00121346,,,,,,,,,,,,
6063,4511,EX00121347,,,,,,,,,,,,
6064,4511,EX00123291,,,,,,,,,,,,
6065,4511,EX00129117,,,,,,,,,,,,
6066,4511,EX00132949,,,,,,,,,,,,
6067,4511,EX00134964,,,,,,,,,,,,
6068,4511,EX00134965,,,,,,,,,,,,
6069,4511,EX00153159,,,,,,,,,,,,
6070,4511,EX00153160,,,,,,,,,,,,
6071,4511,EX00153161,,,,,,,,,,,,
6072,4511,EX00153164,,,,,,,,,,,,
6073,4511,EX00153188,,,,,,,,,,,,
6074,4511,EX00170922,,,,,,,,,,,,
6075,4511,EX00200304,,,,,,,,,,,,
6076,4511,EX00170923,,,,,,,,,,,,
6077,4511,EX00180968,,,,,,,,,,,,
6078,4511,EX00170924,,,,,,,,,,,,
6079,4511,EX00180969,,,,,,,,,,,,
6080,4511,EX00180971,,,,,,,,,,,,
6081,4511,EX00180970,,,,,,,,,,,,
6082,4511,EX00180977,,,,,,,,,,,,
6083,4511,EX00190054,,,,,,,,,,,,
6084,4511,EX00190053,,,,,,,,,,,,
6085,4511,EX00197229,,,,,,,,,,,,
6086,4511,EX00197247,,,,,,,,,,,,
6087,4511,EX00197230,,,,,,,,,,,,
6088,4511,EX00197231,,,,,,,,,,,,
6089,4511,EX00197232,,,,,,,,,,,,
6090,4511,EX00197246,,,,,,,,,,,,
6091,4511,EX00197248,,,,,,,,,,,,
6092,4511,EX00200287,,,,,,,,,,,,
6093,4511,EX00200288,,,,,,,,,,,,
6094,4511,EX00201849,,,,,,,,,,,,
6095,4511,EX00201850,,,,,,,,,,,,
6096,4511,EX00201851,,,,,,,,,,,,
6097,4511,EX00210754,,,,,,,,,,,,
6098,4511,EX00210752,,,,,,,,,,,,
6099,4511,EX00210755,,,,,,,,,,,,
6100,4511,EX00213439,,,,,,,,,,,,
6101,4511,EX00222351,,,,,,,,,,,,
6102,4511,EX00222352,,,,,,,,,,,,
6103,4511,EX00222354,,,,,,,,,,,,
6104,4511,EX00222355,,,,,,,,,,,,
6105,4511,EX00229188,,,,,,,,,,,,
6106,4511,EX00237716,,,,,,,,,,,,
6107,4511,EX00237717,,,,,,,,,,,,
6108,4511,EX00237718,,,,,,,,,,,,
6109,4511,EX00237724,,,,,,,,,,,,
6110,4511,EX00237725,,,,,,,,,,,,
6111,4511,EX00246422,,,,,,,,,,,,
6112,4511,EX00248078,,,,,,,,,,,,
6113,4511,EX00248079,,,,,,,,,,,,
6114,4511,EX00248080,,,,,,,,,,,,
6115,4511,EX00326886,,,,,,,,,,,,
6116,4511,EX00326887,,,,,,,,,,,,
6117,4511,EX00326888,,,,,,,,,,,,
6118,4511,EX00343139,,,,,,,,,,,,
6119,4511,EX00343140,,,,,,,,,,,,
6120,4511,EX00343141,,,,,,,,,,,,
6121,4511,EX00359538,,,,,,,,,,,,
6122,4511,EX00343142,,,,,,,,,,,,
6123,4511,EX00359537,,,,,,,,,,,,
6124,4511,EX00343143,,,,,,,,,,,,
6125,4511,EX00347402,,,,,,,,,,,,
6126,4511,EX00349989,,,,,,,,,,,,
6127,4511,EX00349990,,,,,,,,,,,,
6128,4511,EX00359574,,,,,,,,,,,,
6129,4511,EX00359575,,,,,,,,,,,,
6130,4513,EX00126924,,,,,,,,,,,,
6131,4513,EX00126923,,,,,,,,,,,,
6132,4513,EX00126926,,,,,,,,,,,,
6133,4513,EX00126927,,,,,,,,,,,,
6134,4513,EX00126928,,,,,,,,,,,,
6135,4513,EX00129419,,,,,,,,,,,,
6136,4513,EX00129421,,,,,,,,,,,,
6137,4513,EX00132086,,,,,,,,,,,,
6138,4513,EX00129420,,,,,,,,,,,,
6139,4513,EX00132087,,,,,,,,,,,,
6140,4513,EX00132088,,,,,,,,,,,,
6141,4513,EX00134320,,,,,,,,,,,,
6142,4513,EX00134319,,,,,,,,,,,,
6143,4513,EX00134321,,,,,,,,,,,,
6144,4513,EX00134322,,,,,,,,,,,,
6145,4513,EX00137263,,,,,,,,,,,,
6146,4513,EX00141532,,,,,,,,,,,,
6147,4513,EX00141535,,,,,,,,,,,,
6148,4513,EX00141533,,,,,,,,,,,,
6149,4513,EX00141534,,,,,,,,,,,,
6150,4513,EX00141536,,,,,,,,,,,,
6151,4513,EX00141537,,,,,,,,,,,,
6152,4513,EX00141541,,,,,,,,,,,,
6153,4513,EX00141538,,,,,,,,,,,,
6154,4513,EX00141539,,,,,,,,,,,,
6155,4513,EX00144086,,,,,,,,,,,,
6156,4513,EX00141540,,,,,,,,,,,,
6157,4513,EX00151210,,,,,,,,,,,,
6158,4513,EX00160465,,,,,,,,,,,,
6159,4513,EX00160469,,,,,,,,,,,,
6160,4513,EX00177932,,,,,,,,,,,,
6161,4513,EX00177931,,,,,,,,,,,,
6162,4513,EX00177933,,,,,,,,,,,,
6163,4513,EX00160470,,,,,,,,,,,,
6164,4513,EX00160471,,,,,,,,,,,,
6165,4513,EX00160472,,,,,,,,,,,,
6166,4513,EX00160473,,,,,,,,,,,,
6167,4513,EX00177935,,,,,,,,,,,,
6168,4513,EX00177959,,,,,,,,,,,,
6169,4513,EX00177960,,,,,,,,,,,,
6170,4513,EX00177961,,,,,,,,,,,,
6171,4513,EX00177962,,,,,,,,,,,,
6172,4517,EX00110503,,,,,,,,,,,,
6173,4517,EX00110502,,,,,,,,,,,,
6174,4517,EX00110516,,,,,,,,,,,,
6175,4517,EX00110520,,,,,,,,,,,,
6176,4517,EX00110532,,,,,,,,,,,,
6177,4517,EX00110533,,,,,,,,,,,,
6178,4517,EX00110538,,,,,,,,,,,,
6179,4517,EX00110537,,,,,,,,,,,,
6180,4517,EX00110539,,,,,,,,,,,,
6181,4517,EX00110540,,,,,,,,,,,,
6182,4517,EX00110519,,,,,,,,,,,,
6183,4517,EX00110518,,,,,,,,,,,,
6184,4517,EX00121966,,,,,,,,,,,,
6185,4517,EX00121968,,,,,,,,,,,,
6186,4517,EX00121967,,,,,,,,,,,,
6187,4517,EX00121969,,,,,,,,,,,,
6188,4517,EX00121970,,,,,,,,,,,,
6189,4517,EX00121972,,,,,,,,,,,,
6190,4517,EX00121971,,,,,,,,,,,,
6191,4517,EX00121973,,,,,,,,,,,,
6192,4517,EX00121975,,,,,,,,,,,,
6193,4517,EX00121974,,,,,,,,,,,,
6194,4517,EX00121977,,,,,,,,,,,,
6195,4517,EX00121976,,,,,,,,,,,,
6196,4517,EX00121978,,,,,,,,,,,,
6197,4517,EX00121979,,,,,,,,,,,,
6198,4517,EX00121981,,,,,,,,,,,,
6199,4517,EX00121980,,,,,,,,,,,,
6200,4517,EX00121983,,,,,,,,,,,,
6201,4517,EX00121982,,,,,,,,,,,,
6202,4517,EX00122387,,,,,,,,,,,,
6203,4517,EX00122386,,,,,,,,,,,,
6204,4517,EX00122385,,,,,,,,,,,,
6205,4517,EX00122389,,,,,,,,,,,,
6206,4517,EX00122392,,,,,,,,,,,,
6207,4517,EX00122388,,,,,,,,,,,,
6208,4517,EX00122391,,,,,,,,,,,,
6209,4517,EX00122390,,,,,,,,,,,,
6210,4517,EX00122393,,,,,,,,,,,,
6211,4517,EX00122394,,,,,,,,,,,,
6212,4517,EX00122397,,,,,,,,,,,,
6213,4517,EX00122395,,,,,,,,,,,,
6214,4517,EX00122396,,,,,,,,,,,,
6215,4517,EX00122398,,,,,,,,,,,,
6216,4517,EX00122399,,,,,,,,,,,,
6217,4517,EX00122400,,,,,,,,,,,,
6218,4517,EX00122401,,,,,,,,,,,,
6219,4517,EX00129955,,,,,,,,,,,,
6220,4517,EX00130827,,,,,,,,,,,,
6221,4517,EX00129954,,,,,,,,,,,,
6222,4517,EX00129956,,,,,,,,,,,,
6223,4517,EX00129958,,,,,,,,,,,,
6224,4517,EX00129957,,,,,,,,,,,,
6225,4517,EX00129959,,,,,,,,,,,,
6226,4517,EX00129960,,,,,,,,,,,,
6227,4517,EX00130828,,,,,,,,,,,,
6228,4517,EX00129962,,,,,,,,,,,,
6229,4517,EX00129961,,,,,,,,,,,,
6230,4517,EX00129965,,,,,,,,,,,,
6231,4517,EX00129963,,,,,,,,,,,,
6232,4517,EX00129964,,,,,,,,,,,,
6233,4517,EX00130829,,,,,,,,,,,,
6234,4517,EX00129966,,,,,,,,,,,,
6235,4517,EX00129967,,,,,,,,,,,,
6236,4517,EX00130830,,,,,,,,,,,,
6237,4517,EX00130831,,,,,,,,,,,,
6238,4517,EX00130832,,,,,,,,,,,,
6239,4517,EX00130833,,,,,,,,,,,,
6240,4517,EX00130834,,,,,,,,,,,,
6241,4517,EX00130835,,,,,,,,,,,,
6242,4517,EX00130837,,,,,,,,,,,,
6243,4517,EX00130836,,,,,,,,,,,,
6244,4517,EX00130838,,,,,,,,,,,,
6245,4517,EX00130839,,,,,,,,,,,,
6246,4517,EX00130841,,,,,,,,,,,,
6247,4517,EX00130840,,,,,,,,,,,,
6248,4517,EX00130842,,,,,,,,,,,,
6249,4517,EX00130844,,,,,,,,,,,,
6250,4517,EX00130843,,,,,,,,,,,,
6251,4517,EX00130845,,,,,,,,,,,,
6252,4517,EX00130846,,,,,,,,,,,,
6253,4517,EX00130847,,,,,,,,,,,,
6254,4517,EX00130848,,,,,,,,,,,,
6255,4517,EX00130850,,,,,,,,,,,,
6256,4517,EX00130849,,,,,,,,,,,,
6257,4517,EX00130851,,,,,,,,,,,,
6258,4517,EX00130852,,,,,,,,,,,,
6259,4517,EX00130853,,,,,,,,,,,,
6260,4517,EX00130854,,,,,,,,,,,,
6261,4517,EX00130856,,,,,,,,,,,,
6262,4517,EX00130855,,,,,,,,,,,,
6263,4517,EX00130857,,,,,,,,,,,,
6264,4517,EX00130858,,,,,,,,,,,,
6265,4517,EX00130860,,,,,,,,,,,,
6266,4517,EX00130859,,,,,,,,,,,,
6267,4517,EX00130861,,,,,,,,,,,,
6268,4517,EX00130862,,,,,,,,,,,,
6269,4517,EX00131826,,,,,,,,,,,,
6270,4517,EX00131827,,,,,,,,,,,,
6271,4517,EX00131825,,,,,,,,,,,,
6272,4517,EX00131829,,,,,,,,,,,,
6273,4517,EX00131828,,,,,,,,,,,,
6274,4517,EX00131830,,,,,,,,,,,,
6275,4517,EX00131832,,,,,,,,,,,,
6276,4517,EX00131831,,,,,,,,,,,,
6277,4517,EX00131833,,,,,,,,,,,,
6278,4517,EX00165152,,,,,,,,,,,,
6279,4517,EX00157172,,,,,,,,,,,,
6280,4517,EX00157171,,,,,,,,,,,,
6281,4517,EX00157174,,,,,,,,,,,,
6282,4517,EX00157175,,,,,,,,,,,,
6283,4517,EX00157173,,,,,,,,,,,,
6284,4517,EX00157177,,,,,,,,,,,,
6285,4517,EX00157176,,,,,,,,,,,,
6286,4517,EX00165154,,,,,,,,,,,,
6287,4517,EX00157178,,,,,,,,,,,,
6288,4517,EX00157180,,,,,,,,,,,,
6289,4517,EX00165153,,,,,,,,,,,,
6290,4517,EX00157181,,,,,,,,,,,,
6291,4517,EX00157182,,,,,,,,,,,,
6292,4517,EX00157183,,,,,,,,,,,,
6293,4517,EX00157185,,,,,,,,,,,,
6294,4517,EX00157184,,,,,,,,,,,,
6295,4517,EX00157186,,,,,,,,,,,,
6296,4517,EX00157189,,,,,,,,,,,,
6297,4517,EX00157187,,,,,,,,,,,,
6298,4517,EX00157188,,,,,,,,,,,,
6299,4517,EX00157191,,,,,,,,,,,,
6300,4517,EX00157190,,,,,,,,,,,,
6301,4517,EX00165135,,,,,,,,,,,,
6302,4517,EX00157194,,,,,,,,,,,,
6303,4517,EX00157193,,,,,,,,,,,,
6304,4517,EX00157192,,,,,,,,,,,,
6305,4517,EX00157199,,,,,,,,,,,,
6306,4517,EX00157198,,,,,,,,,,,,
6307,4517,EX00157197,,,,,,,,,,,,
6308,4517,EX00157196,,,,,,,,,,,,
6309,4517,EX00157195,,,,,,,,,,,,
6310,4517,EX00157200,,,,,,,,,,,,
6311,4517,EX00157201,,,,,,,,,,,,
6312,4517,EX00157202,,,,,,,,,,,,
6313,4517,EX00157203,,,,,,,,,,,,
6314,4517,EX00157207,,,,,,,,,,,,
6315,4517,EX00157206,,,,,,,,,,,,
6316,4517,EX00157205,,,,,,,,,,,,
6317,4517,EX00157204,,,,,,,,,,,,
6318,4517,EX00157209,,,,,,,,,,,,
6319,4517,EX00157208,,,,,,,,,,,,
6320,4517,EX00157210,,,,,,,,,,,,
6321,4517,EX00157211,,,,,,,,,,,,
6322,4517,EX00157212,,,,,,,,,,,,
6323,4517,EX00157213,,,,,,,,,,,,
6324,4517,EX00157214,,,,,,,,,,,,
6325,4517,EX00165109,,,,,,,,,,,,
6326,4517,EX00165108,,,,,,,,,,,,
6327,4517,EX00165110,,,,,,,,,,,,
6328,4517,EX00165113,,,,,,,,,,,,
6329,4517,EX00165111,,,,,,,,,,,,
6330,4517,EX00165115,,,,,,,,,,,,
6331,4517,EX00165114,,,,,,,,,,,,
6332,4517,EX00165112,,,,,,,,,,,,
6333,4517,EX00165116,,,,,,,,,,,,
6334,4517,EX00165117,,,,,,,,,,,,
6335,4517,EX00165119,,,,,,,,,,,,
6336,4517,EX00165118,,,,,,,,,,,,
6337,4517,EX00165120,,,,,,,,,,,,
6338,4517,EX00165122,,,,,,,,,,,,
6339,4517,EX00165121,,,,,,,,,,,,
6340,4517,EX00164187,,,,,,,,,,,,
6341,4517,EX00164186,,,,,,,,,,,,
6342,4517,EX00164190,,,,,,,,,,,,
6343,4517,EX00164188,,,,,,,,,,,,
6344,4517,EX00164189,,,,,,,,,,,,
6345,4517,EX00164193,,,,,,,,,,,,
6346,4517,EX00164192,,,,,,,,,,,,
6347,4517,EX00164191,,,,,,,,,,,,
6348,4517,EX00164194,,,,,,,,,,,,
6349,4517,EX00164195,,,,,,,,,,,,
6350,4517,EX00164198,,,,,,,,,,,,
6351,4517,EX00164197,,,,,,,,,,,,
6352,4517,EX00164196,,,,,,,,,,,,
6353,4517,EX00164199,,,,,,,,,,,,
6354,4517,EX00164201,,,,,,,,,,,,
6355,4517,EX00164200,,,,,,,,,,,,
6356,4517,EX00164202,,,,,,,,,,,,
6357,4517,EX00164204,,,,,,,,,,,,
6358,4517,EX00164203,,,,,,,,,,,,
6359,4517,EX00164205,,,,,,,,,,,,
6360,4517,EX00164207,,,,,,,,,,,,
6361,4517,EX00164206,,,,,,,,,,,,
6362,4517,EX00164208,,,,,,,,,,,,
6363,4517,EX00164210,,,,,,,,,,,,
6364,4517,EX00165155,,,,,,,,,,,,
6365,4517,EX00165156,,,,,,,,,,,,
6366,4517,EX00164209,,,,,,,,,,,,
6367,4517,EX00164213,,,,,,,,,,,,
6368,4517,EX00164212,,,,,,,,,,,,
6369,4517,EX00164211,,,,,,,,,,,,
6370,4517,EX00164214,,,,,,,,,,,,
6371,4517,EX00164216,,,,,,,,,,,,
6372,4517,EX00164215,,,,,,,,,,,,
6373,4517,EX00165157,,,,,,,,,,,,
6374,4517,EX00165107,,,,,,,,,,,,
6375,4517,EX00165074,,,,,,,,,,,,
6376,4517,EX00165073,,,,,,,,,,,,
6377,4517,EX00165076,,,,,,,,,,,,
6378,4517,EX00165075,,,,,,,,,,,,
6379,4517,EX00165077,,,,,,,,,,,,
6380,4517,EX00165078,,,,,,,,,,,,
6381,4517,EX00165080,,,,,,,,,,,,
6382,4517,EX00165079,,,,,,,,,,,,
6383,4517,EX00165083,,,,,,,,,,,,
6384,4517,EX00165081,,,,,,,,,,,,
6385,4517,EX00165082,,,,,,,,,,,,
6386,4517,EX00165084,,,,,,,,,,,,
6387,4517,EX00165085,,,,,,,,,,,,
6388,4517,EX00165086,,,,,,,,,,,,
6389,4517,EX00165088,,,,,,,,,,,,
6390,4517,EX00165087,,,,,,,,,,,,
6391,4517,EX00165089,,,,,,,,,,,,
6392,4517,EX00165090,,,,,,,,,,,,
6393,4517,EX00165094,,,,,,,,,,,,
6394,4517,EX00165093,,,,,,,,,,,,
6395,4517,EX00165092,,,,,,,,,,,,
6396,4517,EX00165091,,,,,,,,,,,,
6397,4517,EX00165095,,,,,,,,,,,,
6398,4517,EX00165096,,,,,,,,,,,,
6399,4517,EX00165097,,,,,,,,,,,,
6400,4517,EX00165098,,,,,,,,,,,,
6401,4517,EX00165099,,,,,,,,,,,,
