,Respondent ID,Expense report data ID,Expense report reason,Expense report type,Expense report amount,Expense report date,Expense report transaction type,Expense report payment type,Income source data ID,Income source sub-type,debit acc,debit amt,credit acc,credit amt
7488,4530,EX00157734,Income Source 1 (Raw materials),Business Expense,58700.0,2021-07-27,Cash,Full payment,IS00005819,G - Food preparation AP,purchases,58700.0,cash,58700.0
7489,4530,EX00157735,Income Source 1 (Rent),Business Expense,3000.0,2021-07-28,Cash,Full payment,IS00005819,G - Food preparation AP,rent expense,3000.0,cash,3000.0
7490,4530,EX00162302,Food at home,Private Expense,100.0,2021-07-31,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7491,4530,EX00162304,Food at home,Private Expense,100.0,2021-08-01,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7492,4530,EX00162296,"Income Source 1 (Bank costs (account maintenance, interest payments is part of loan section))",Business Expense,24000.0,2021-08-02,Cash,Full payment,IS00005819,G - Food preparation AP,bank fee,24000.0,cash,24000.0
7493,4530,EX00162299,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,100.0,2021-08-02,Cash,Full payment,IS00005819,G - Food preparation AP,transport expense,100.0,cash,100.0
7494,4530,EX00162305,Food at home,Private Expense,100.0,2021-08-02,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7495,4530,EX00162297,Income Source 1 (Raw materials),Business Expense,48000.0,2021-08-02,Cash,Full payment,IS00005819,G - Food preparation AP,purchases,48000.0,cash,48000.0
7496,4530,EX00162306,Food at home,Private Expense,100.0,2021-08-03,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7497,4530,EX00162295,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-08-04,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7498,4530,EX00162307,Food at home,Private Expense,100.0,2021-08-04,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7499,4530,EX00162298,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-08-04,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7500,4530,EX00162308,Food at home,Private Expense,100.0,2021-08-05,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7501,4530,EX00162300,"Income Source 1 (Non-staff labour (maintenance, casual labor etc...))",Business Expense,2800.0,2021-08-05,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,2800.0,cash,2800.0
7502,4530,EX00162309,Food at home,Private Expense,100.0,2021-08-06,In-kind good or service,Full payment,,,withdrawal,100.0,cash,100.0
7503,4530,EX00167271,Food at home,Private Expense,100.0,2021-08-07,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7504,4530,EX00167272,Food at home,Private Expense,100.0,2021-08-07,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7505,4530,EX00167273,Food at home,Private Expense,100.0,2021-08-08,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7506,4530,EX00167274,Food at home,Private Expense,100.0,2021-08-09,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7507,4530,EX00166748,"Income Source 1 (Non-staff labour (maintenance, casual labor etc...))",Business Expense,500.0,2021-08-09,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,500.0,cash,500.0
7508,4530,EX00166747,"Income Source 1 (Non-staff labour (maintenance, casual labor etc...))",Business Expense,500.0,2021-08-09,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,500.0,cash,500.0
7509,4530,EX00167275,Food at home,Private Expense,100.0,2021-08-10,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7510,4530,EX00166749,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,600.0,2021-08-11,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,600.0,cash,600.0
7511,4530,EX00167276,Food at home,Private Expense,100.0,2021-08-11,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7512,4530,EX00167289,Food at home,Private Expense,100.0,2021-08-12,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7513,4530,EX00166746,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,3000.0,2021-08-12,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,3000.0,cash,3000.0
7514,4530,EX00167290,Food at home,Private Expense,100.0,2021-08-13,Cash,Full payment,,,withdrawal,100.0,cash,100.0
7515,4530,EX00170362,"Income Source 1 (Non-staff labour (maintenance, casual labor etc...))",Business Expense,300.0,2021-08-16,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,300.0,cash,300.0
7516,4530,EX00170363,Food at home,Private Expense,150.0,2021-08-18,Cash,Full payment,,,withdrawal,150.0,cash,150.0
7517,4530,EX00170361,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,3000.0,2021-08-18,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,3000.0,cash,3000.0
7518,4530,EX00170364,Food at home,Private Expense,700.0,2021-08-19,Cash,Full payment,,,withdrawal,700.0,cash,700.0
7519,4530,EX00175509,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2021-08-23,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7520,4530,EX00175510,Income Source 1 (Raw materials),Business Expense,24800.0,2021-08-24,Cash,Full payment,IS00005819,G - Food preparation AP,purchases,24800.0,cash,24800.0
7521,4530,EX00175512,Food at home,Private Expense,700.0,2021-08-26,Cash,Full payment,,,withdrawal,700.0,cash,700.0
7522,4530,EX00178813,Food at home,Private Expense,1600.0,2021-08-27,Cash,,,,withdrawal,1600.0,cash,1600.0
7523,4530,EX00178809,Income Source 1 (Other cost),Business Expense,300.0,2021-08-27,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,300.0,cash,300.0
7524,4530,EX00178810,Income Source 1 (Other cost),Business Expense,2400.0,2021-08-30,,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,2400.0,cash,2400.0
7525,4530,EX00178807,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,6000.0,2021-08-31,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,6000.0,cash,6000.0
7526,4530,EX00178815,Food at home,Private Expense,1000.0,2021-09-01,Cash,Full payment,,,withdrawal,1000.0,cash,1000.0
7527,4530,EX00178808,Income Source 1 (Raw materials),Business Expense,86000.0,2021-09-02,Cash,Full payment,IS00005819,G - Food preparation AP,purchases,86000.0,cash,86000.0
7528,4530,EX00178814,Food at home,Private Expense,850.0,2021-09-02,Cash,,,,withdrawal,850.0,cash,850.0
7529,4530,EX00178811,Food at home,Private Expense,1050.0,2021-09-02,In-kind good or service,Full payment,,,withdrawal,1050.0,cash,1050.0
7530,4530,EX00188381,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,400.0,2021-09-03,Cash,,IS00005819,G - Food preparation AP,miscellaneous expense,400.0,cash,400.0
7531,4530,EX00188380,Income Source 1 (Other cost),Business Expense,400.0,2021-09-08,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,400.0,cash,400.0
7532,4530,EX00191451,Income Source 1 (Rent),Business Expense,3000.0,2021-09-09,Cash,,IS00005819,G - Food preparation AP,rent expense,3000.0,cash,3000.0
7533,4530,EX00191775,Income Source 1 (Rent),Business Expense,3000.0,2021-09-09,Cash,,IS00005819,G - Food preparation AP,rent expense,3000.0,cash,3000.0
7534,4530,EX00188377,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,730.0,2021-09-14,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,730.0,cash,730.0
7535,4530,EX00188378,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-09-15,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7536,4530,EX00188379,Income Source 1 (Raw materials),Business Expense,64800.0,2021-09-15,Cash,Full payment,IS00005819,G - Food preparation AP,purchases,64800.0,cash,64800.0
7537,4530,EX00191774,Food at home,Private Expense,700.0,2021-09-22,In-kind good or service,Full payment,,,withdrawal,700.0,cash,700.0
7538,4530,EX00191446,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2021-09-22,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7539,4530,EX00191447,Income Source 1 (Other cost),Business Expense,780.0,2021-09-22,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,780.0,cash,780.0
7540,4530,EX00191448,Income Source 1 (Other cost),Business Expense,780.0,2021-09-22,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,780.0,cash,780.0
7541,4530,EX00191449,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,500.0,2021-09-22,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,500.0,cash,500.0
7542,4530,EX00195572,Food at home,Private Expense,700.0,2021-09-27,Cash,Full payment,,,withdrawal,700.0,cash,700.0
7543,4530,EX00195570,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-09-28,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7544,4530,EX00195571,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,200.0,2021-09-29,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,200.0,cash,200.0
7545,4530,EX00212307,Income Source 1 (Rent),Business Expense,3000.0,2021-10-02,,,IS00005819,G - Food preparation AP,rent expense,3000.0,cash,3000.0
7546,4530,EX00198277,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,600.0,2021-10-05,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,600.0,cash,600.0
7547,4530,EX00198278,Income Source 1 (Other cost),Business Expense,280.0,2021-10-05,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,280.0,cash,280.0
7548,4530,EX00198276,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5100.0,2021-10-06,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5100.0,cash,5100.0
7549,4530,EX00198279,Food at home,Private Expense,700.0,2021-10-06,In-kind good or service,Full payment,,,withdrawal,700.0,cash,700.0
7550,4530,EX00201133,Income Source 1 (Other cost),Business Expense,700.0,2021-10-10,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,700.0,cash,700.0
7551,4530,EX00201131,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2021-10-11,Bank transfer,,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7552,4530,EX00201132,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,1700.0,2021-10-12,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1700.0,cash,1700.0
7553,4530,EX00201134,"Income Source 1 (Other cost workers (health, national security, uniforms))",Business Expense,3000.0,2021-10-12,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,3000.0,cash,3000.0
7554,4530,EX00201135,Food at home,Private Expense,700.0,2021-10-13,In-kind good or service,Full payment,,,withdrawal,700.0,cash,700.0
7555,4530,EX00204652,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2021-10-15,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7556,4530,EX00204653,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,1000.0,2021-10-15,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1000.0,cash,1000.0
7557,4530,EX00204654,Income Source 1 (Other cost),Business Expense,800.0,2021-10-16,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,800.0,cash,800.0
7558,4530,EX00210524,Income Source 1 (Other cost),Business Expense,1000.0,2021-10-26,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1000.0,cash,1000.0
7559,4530,EX00210523,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4800.0,2021-10-26,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4800.0,cash,4800.0
7560,4530,EX00212306,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5500.0,2021-11-01,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5500.0,cash,5500.0
7561,4530,EX00212305,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,2400.0,2021-11-03,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,2400.0,cash,2400.0
7562,4530,EX00217087,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-11-08,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7563,4530,EX00218771,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,460.0,2021-11-15,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,460.0,cash,460.0
7564,4530,EX00218770,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4800.0,2021-11-16,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4800.0,cash,4800.0
7565,4530,EX00222416,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,3500.0,2021-11-22,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,3500.0,cash,3500.0
7566,4530,EX00222418,Income Source 1 (Other cost),Business Expense,360.0,2021-11-23,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,360.0,cash,360.0
7567,4530,EX00222417,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,200.0,2021-11-24,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,200.0,cash,200.0
7568,4530,EX00222419,Food at home,Private Expense,2300.0,2021-11-25,Cash,Full payment,,,withdrawal,2300.0,cash,2300.0
7569,4530,EX00225245,Income Source 1 (Other cost),Business Expense,130.0,2021-11-29,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,130.0,cash,130.0
7570,4530,EX00225251,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-12-02,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7571,4530,EX00227868,Income Source 1 (Other cost),Business Expense,700.0,2021-12-06,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,700.0,cash,700.0
7572,4530,EX00227867,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,1000.0,2021-12-07,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1000.0,cash,1000.0
7573,4530,EX00227866,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-12-08,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7574,4530,EX00231532,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,510.0,2021-12-11,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,510.0,cash,510.0
7575,4530,EX00231531,Income Source 1 (Other cost),Business Expense,870.0,2021-12-13,,,IS00005819,G - Food preparation AP,miscellaneous expense,870.0,cash,870.0
7576,4530,EX00231533,"Assets (eg. Buying car,bike,bicycle,house,land,Jewellery,machines…)",Private Expense,8200.0,2021-12-13,Cash,Full payment,,,withdrawal,8200.0,cash,8200.0
7577,4530,EX00231530,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2021-12-13,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7578,4530,EX00231535,Income Source 1 (Raw materials),Business Expense,12800.0,2021-12-14,Cash,Full payment,IS00005819,G - Food preparation AP,purchases,12800.0,cash,12800.0
7579,4530,EX00231534,Food at home,Private Expense,1600.0,2021-12-15,Cash,Full payment,,,withdrawal,1600.0,cash,1600.0
7580,4530,EX00245610,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,1300.0,2021-12-25,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1300.0,cash,1300.0
7581,4530,EX00245611,Income Source 1 (Other cost),Business Expense,1800.0,2021-12-25,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1800.0,cash,1800.0
7582,4530,EX00245609,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2021-12-29,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7583,4530,EX00247988,Income Source 1 (Other cost),Business Expense,130.0,2022-01-03,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,130.0,cash,130.0
7584,4530,EX00247990,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,1200.0,2022-01-04,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1200.0,cash,1200.0
7585,4530,EX00247987,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,3800.0,2022-01-05,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,3800.0,cash,3800.0
7586,4530,EX00247992,Food at home,Private Expense,6000.0,2022-01-06,Cash,Full payment,,,withdrawal,6000.0,cash,6000.0
7587,4530,EX00247991,Income Source 1 (Other cost),Business Expense,600.0,2022-01-10,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,600.0,cash,600.0
7588,4530,EX00247989,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2022-01-12,,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7589,4530,EX00255236,Income Source 1 (Other cost),Business Expense,1500.0,2022-01-14,Cash,,IS00005819,G - Food preparation AP,miscellaneous expense,1500.0,cash,1500.0
7590,4530,EX00255235,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,6000.0,2022-01-17,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,6000.0,cash,6000.0
7591,4530,EX00260074,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,200.0,2022-01-21,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,200.0,cash,200.0
7592,4530,EX00260073,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2022-01-22,,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7593,4530,EX00260076,Income Source 1 (Other cost),Business Expense,500.0,2022-01-24,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,500.0,cash,500.0
7594,4530,EX00260075,Food at home,Private Expense,3200.0,2022-01-25,Cash,Full payment,,,withdrawal,3200.0,cash,3200.0
7595,4530,EX00267289,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,600.0,2022-01-27,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,600.0,cash,600.0
7596,4530,EX00267292,"Mobile phone, street phone",Private Expense,3000.0,2022-01-31,Cash,Full payment,,,withdrawal,3000.0,cash,3000.0
7597,4530,EX00267290,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,4000.0,2022-01-31,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,4000.0,cash,4000.0
7598,4530,EX00267291,House/rent,Private Expense,1500.0,2022-01-31,Cash,Full payment,,,withdrawal,1500.0,cash,1500.0
7599,4530,EX00267288,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2022-02-02,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7600,4530,EX00271687,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,510.0,2022-02-07,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,510.0,cash,510.0
7601,4530,EX00271688,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,270.0,2022-02-08,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,270.0,cash,270.0
7602,4530,EX00271689,Income Source 1 (Other cost),Business Expense,600.0,2022-02-08,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,600.0,cash,600.0
7603,4530,EX00271690,Food at home,Private Expense,2700.0,2022-02-09,Cash,Full payment,,,withdrawal,2700.0,cash,2700.0
7604,4530,EX00271686,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2022-02-09,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7605,4530,EX00326222,Income Source 1 (Other cost),Business Expense,1600.0,2022-02-14,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,1600.0,cash,1600.0
7606,4530,EX00326221,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2022-02-16,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7607,4530,EX00326223,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,500.0,2022-02-16,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,500.0,cash,500.0
7608,4530,EX00326224,Food at home,Private Expense,3700.0,2022-02-16,Cash,Full payment,,,withdrawal,3700.0,cash,3700.0
7609,4530,EX00326227,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,250.0,2022-02-18,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,250.0,cash,250.0
7610,4530,EX00326226,Income Source 1 (Other cost),Business Expense,560.0,2022-02-21,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,560.0,cash,560.0
7611,4530,EX00326225,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,7000.0,2022-02-23,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,7000.0,cash,7000.0
7612,4530,EX00326228,Food at home,Private Expense,2700.0,2022-02-23,Cash,Full payment,,,withdrawal,2700.0,cash,2700.0
7613,4530,EX00338467,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2022-02-28,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7614,4530,EX00338468,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,911.0,2022-03-01,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,911.0,cash,911.0
7615,4530,EX00338465,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,500.0,2022-03-01,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,500.0,cash,500.0
7616,4530,EX00344638,House/rent,Private Expense,1200.0,2022-03-02,Cash,Full payment,,,withdrawal,1200.0,cash,1200.0
7617,4530,EX00338466,Income Source 1 (Other cost),Business Expense,700.0,2022-03-02,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,700.0,cash,700.0
7618,4530,EX00344637,Income Source 1 (Rent),Business Expense,4000.0,2022-03-03,Cash,Full payment,IS00005819,G - Food preparation AP,rent expense,4000.0,cash,4000.0
7619,4530,EX00344634,Income Source 1 (Other cost),Business Expense,800.0,2022-03-07,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,800.0,cash,800.0
7620,4530,EX00344632,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,6000.0,2022-03-08,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,6000.0,cash,6000.0
7621,4530,EX00344633,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,400.0,2022-03-08,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,400.0,cash,400.0
7622,4530,EX00344953,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,400.0,2022-03-08,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,400.0,cash,400.0
7623,4530,EX00344635,Food at home,Private Expense,700.0,2022-03-09,Cash,Full payment,,,withdrawal,700.0,cash,700.0
7624,4530,EX00345206,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,700.0,2022-03-14,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,700.0,cash,700.0
7625,4530,EX00344955,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,2700.0,2022-03-15,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,2700.0,cash,2700.0
7626,4530,EX00344956,Income Source 1 (Raw materials),Business Expense,61000.0,2022-03-15,Credit given (payment after delivery),Partial payment,IS00005819,G - Food preparation AP,purchases,61000.0,AP,61000.0
7627,4530,EX00344954,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,5000.0,2022-03-16,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,5000.0,cash,5000.0
7628,4530,EX00345205,Food outside (Snacks including soft drinks),Private Expense,3760.0,2022-03-16,Cash,Full payment,,,withdrawal,3760.0,cash,3760.0
7629,4530,EX00350782,Income Source 1 (Raw materials),Business Expense,38100.0,2022-03-21,Cash,Partial payment,IS00005819,G - Food preparation AP,purchases,38100.0,AP,38100.0
7630,4530,EX00350783,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,600.0,2022-03-21,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,600.0,cash,600.0
7631,4530,EX00350784,Food at home,Private Expense,1800.0,2022-03-23,In-kind good or service,Full payment,,,withdrawal,1800.0,cash,1800.0
7632,4530,EX00348953,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,3800.0,2022-03-23,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,3800.0,cash,3800.0
7633,4530,EX00353597,Food at home,Private Expense,2000.0,2022-03-26,Cash,Full payment,,,withdrawal,2000.0,cash,2000.0
7634,4530,EX00353590,Income Source 1 (Investments/assets),Business Expense,120000.0,2022-03-26,Cash,Full payment,IS00005819,G - Food preparation AP,equipment,120000.0,cash,120000.0
7635,4530,EX00353596,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,6500.0,2022-03-30,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,6500.0,cash,6500.0
7636,4530,EX00353591,Food at home,Private Expense,1800.0,2022-03-30,In-kind good or service,Full payment,,,withdrawal,1800.0,cash,1800.0
7637,4530,EX00358197,Income Source 1 (Rent),Business Expense,4000.0,2022-04-01,Cash,Full payment,IS00005819,G - Food preparation AP,rent expense,4000.0,cash,4000.0
7638,4530,EX00358198,House/rent,Private Expense,1200.0,2022-04-01,Cash,Full payment,,,withdrawal,1200.0,cash,1200.0
7639,4530,EX00358193,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4000.0,2022-04-04,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4000.0,cash,4000.0
7640,4530,EX00358194,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,215.0,2022-04-05,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,215.0,cash,215.0
7641,4530,EX00358196,Food at home,Private Expense,1800.0,2022-04-06,In-kind good or service,Full payment,,,withdrawal,1800.0,cash,1800.0
7642,4530,EX00358195,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,400.0,2022-04-06,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,400.0,cash,400.0
7643,4530,EX00366863,Income Source 1 (Raw materials),Business Expense,64800.0,2022-04-07,Credit taken (payment before delivery),Credit,IS00005819,G - Food preparation AP,purchases,64800.0,cash,64800.0
7644,4530,EX00366862,"Income Source 1 (Maintenance, parts (non-labour maintenance costs))",Business Expense,300.0,2022-04-09,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,300.0,cash,300.0
7645,4530,EX00366864,Income Source 1 (Other cost),Business Expense,300.0,2022-04-11,Cash,Full payment,IS00005819,G - Food preparation AP,miscellaneous expense,300.0,cash,300.0
7646,4530,EX00366861,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,4500.0,2022-04-11,Cash,Full payment,IS00005819,G - Food preparation AP,utility expense,4500.0,cash,4500.0
7647,4530,EX00366865,Food at home,Private Expense,1800.0,2022-04-13,In-kind good or service,Full payment,,,withdrawal,1800.0,cash,1800.0
