,Respondent ID,Income source data ID,Income source sub-type,Income report data ID,Income report income source name,Income report amount,Income report expected amount,Income report date received,Income report transaction type,Income report payment type,debit acc,debit amt,credit acc,credit amt
10901,4526,IS00005704,G - Food preparation AP,IN00206934,Income Source 1,6000.0,,2021-09-24,Cash,Full payment,Cash,6000.0,Sales,6000.0
10902,4526,IS00005704,G - Food preparation AP,IN00206935,Income Source 1,3200.0,,2021-09-25,Cash,Full payment,Cash,3200.0,Sales,3200.0
10903,4526,IS00005704,G - Food preparation AP,IN00211212,Income Source 1,1200.0,,2021-09-27,Cash,Full payment,Cash,1200.0,Sales,1200.0
10904,4526,IS00005704,G - Food preparation AP,IN00211213,Income Source 1,2000.0,,2021-09-28,Cash,Full payment,Cash,2000.0,Sales,2000.0
10905,4526,IS00005704,G - Food preparation AP,IN00211214,Income Source 1,3000.0,,2021-09-29,Cash,Full payment,Cash,3000.0,Sales,3000.0
10906,4526,IS00005704,G - Food preparation AP,IN00211217,Income Source 1,2000.0,,2021-10-01,Cash,Full payment,Cash,2000.0,Sales,2000.0
10907,4526,IS00005704,G - Food preparation AP,IN00211218,Income Source 1,10000.0,,2021-10-02,Cash,Full payment,Cash,10000.0,Sales,10000.0
10908,4526,IS00005704,G - Food preparation AP,IN00214873,Income Source 1,2040.0,,2021-10-04,Cash,Full payment,Cash,2040.0,Sales,2040.0
10909,4526,IS00005704,G - Food preparation AP,IN00214874,Income Source 1,969.0,,2021-10-05,Cash,Full payment,Cash,969.0,Sales,969.0
10910,4526,IS00005704,G - Food preparation AP,IN00214875,Income Source 1,4690.0,,2021-10-06,Cash,Full payment,Cash,4690.0,Sales,4690.0
10911,4526,IS00005704,G - Food preparation AP,IN00214876,Income Source 1,306.0,,2021-10-07,Cash,Full payment,Cash,306.0,Sales,306.0
10912,4526,IS00005704,G - Food preparation AP,IN00214877,Income Source 1,1326.0,,2021-10-08,Cash,Full payment,Cash,1326.0,Sales,1326.0
10913,4526,IS00005704,G - Food preparation AP,IN00214878,Income Source 1,5712.0,,2021-10-09,Cash,Full payment,Cash,5712.0,Sales,5712.0
10914,4526,IS00005704,G - Food preparation AP,IN00219609,Income Source 1,10800.0,,2021-10-11,Cash,Full payment,Cash,10800.0,Sales,10800.0
10915,4526,IS00005704,G - Food preparation AP,IN00219610,Income Source 1,14000.0,,2021-10-12,Cash,Full payment,Cash,14000.0,Sales,14000.0
10916,4526,IS00005704,G - Food preparation AP,IN00219611,Income Source 1,4200.0,,2021-10-13,Cash,Full payment,Cash,4200.0,Sales,4200.0
10917,4526,IS00005704,G - Food preparation AP,IN00219612,Income Source 1,1800.0,,2021-10-14,Cash,Full payment,Cash,1800.0,Sales,1800.0
10918,4526,IS00005704,G - Food preparation AP,IN00219613,Income Source 1,3000.0,,2021-10-15,Cash,Full payment,Cash,3000.0,Sales,3000.0
10919,4526,IS00005704,G - Food preparation AP,IN00219614,Income Source 1,7000.0,,2021-10-16,Cash,Full payment,Cash,7000.0,Sales,7000.0
10920,4526,IS00005704,G - Food preparation AP,IN00223751,Income Source 1,6000.0,,2021-10-18,Cash,Full payment,Cash,6000.0,Sales,6000.0
10921,4526,IS00005704,G - Food preparation AP,IN00223752,Income Source 1,5310.0,,2021-10-19,Cash,Full payment,Cash,5310.0,Sales,5310.0
10922,4526,IS00005704,G - Food preparation AP,IN00223753,Income Source 1,1500.0,,2021-10-20,Cash,Full payment,Cash,1500.0,Sales,1500.0
10923,4526,IS00005704,G - Food preparation AP,IN00223754,Income Source 1,3000.0,,2021-10-21,Cash,Full payment,Cash,3000.0,Sales,3000.0
10924,4526,IS00005704,G - Food preparation AP,IN00223755,Income Source 1,1200.0,,2021-10-22,Cash,Full payment,Cash,1200.0,Sales,1200.0
10925,4526,IS00005704,G - Food preparation AP,IN00223756,Income Source 1,12400.0,,2021-10-23,Cash,Full payment,Cash,12400.0,Sales,12400.0
10926,4526,IS00005704,G - Food preparation AP,IN00231117,Income Source 1,2000.0,,2021-10-25,Cash,Full payment,Cash,2000.0,Sales,2000.0
10927,4526,IS00005704,G - Food preparation AP,IN00231118,Income Source 1,2142.0,,2021-10-26,Cash,Full payment,Cash,2142.0,Sales,2142.0
10928,4526,IS00005704,G - Food preparation AP,IN00231113,Income Source 1,5000.0,,2021-10-27,Cash,Full payment,Cash,5000.0,Sales,5000.0
10929,4526,IS00005704,G - Food preparation AP,IN00231114,Income Source 1,2316.2,,2021-10-28,Cash,Full payment,Cash,2316.2,Sales,2316.2
10930,4526,IS00005704,G - Food preparation AP,IN00231115,Income Source 1,1960.0,,2021-10-29,Cash,Full payment,Cash,1960.0,Sales,1960.0
10931,4526,IS00005704,G - Food preparation AP,IN00231116,Income Source 1,10800.0,,2021-10-30,Cash,Full payment,Cash,10800.0,Sales,10800.0
10932,4526,IS00005704,G - Food preparation AP,IN00231119,Income Source 1,6180.0,,2021-11-01,Cash,Full payment,Cash,6180.0,Sales,6180.0
10933,4526,IS00005704,G - Food preparation AP,IN00231124,Income Source 1,4539.0,,2021-11-02,Cash,Full payment,Cash,4539.0,Sales,4539.0
10934,4526,IS00005704,G - Food preparation AP,IN00231120,Income Source 1,2550.0,,2021-11-03,Cash,Full payment,Cash,2550.0,Sales,2550.0
10935,4526,IS00005704,G - Food preparation AP,IN00231121,Income Source 1,5865.0,,2021-11-04,Cash,Full payment,Cash,5865.0,Sales,5865.0
10936,4526,IS00005704,G - Food preparation AP,IN00231122,Income Source 1,1632.0,,2021-11-05,Cash,Full payment,Cash,1632.0,Sales,1632.0
10937,4526,IS00005704,G - Food preparation AP,IN00231123,Income Source 1,15100.0,,2021-11-06,Cash,Full payment,Cash,15100.0,Sales,15100.0
10938,4526,IS00005704,G - Food preparation AP,IN00234220,Income Source 1,12000.0,,2021-11-08,Cash,Full payment,Cash,12000.0,Sales,12000.0
10939,4526,IS00005704,G - Food preparation AP,IN00234221,Income Source 1,2968.0,,2021-11-09,Cash,Full payment,Cash,2968.0,Sales,2968.0
10940,4526,IS00005704,G - Food preparation AP,IN00234222,Income Source 1,2050.0,,2021-11-10,Cash,Full payment,Cash,2050.0,Sales,2050.0
10941,4526,IS00005704,G - Food preparation AP,IN00234223,Income Source 1,2295.0,,2021-11-11,Cash,Full payment,Cash,2295.0,Sales,2295.0
10942,4526,IS00005704,G - Food preparation AP,IN00234224,Income Source 1,5000.0,,2021-11-12,Cash,Full payment,Cash,5000.0,Sales,5000.0
10943,4526,IS00005704,G - Food preparation AP,IN00234225,Income Source 1,18000.0,,2021-11-13,Cash,Full payment,Cash,18000.0,Sales,18000.0
10944,4526,IS00005704,G - Food preparation AP,IN00235231,Income Source 1,5250.0,,2021-11-15,Cash,Full payment,Cash,5250.0,Sales,5250.0
10945,4526,IS00005704,G - Food preparation AP,IN00235232,Income Source 1,2040.0,,2021-11-16,Cash,Full payment,Cash,2040.0,Sales,2040.0
10946,4526,IS00005704,G - Food preparation AP,IN00235233,Income Source 1,969.0,,2021-11-17,Cash,Full payment,Cash,969.0,Sales,969.0
10947,4526,IS00005704,G - Food preparation AP,IN00235234,Income Source 1,15000.0,,2021-11-18,Cash,Full payment,Cash,15000.0,Sales,15000.0
10948,4526,IS00005704,G - Food preparation AP,IN00237961,Income Source 1,1500.0,,2021-11-19,Cash,Full payment,Cash,1500.0,Sales,1500.0
10949,4526,IS00005704,G - Food preparation AP,IN00235236,Income Source 1,32750.0,,2021-11-20,Cash,Full payment,Cash,32750.0,Sales,32750.0
10950,4526,IS00005704,G - Food preparation AP,IN00240137,Income Source 1,5164.0,,2021-11-22,Cash,Full payment,Cash,5164.0,Sales,5164.0
10951,4526,IS00005704,G - Food preparation AP,IN00240138,Income Source 1,1822.0,,2021-11-24,Cash,Full payment,Cash,1822.0,Sales,1822.0
10952,4526,IS00005704,G - Food preparation AP,IN00240139,Income Source 1,1591.0,,2021-11-25,Cash,Full payment,Cash,1591.0,Sales,1591.0
10953,4526,IS00005704,G - Food preparation AP,IN00240140,Income Source 1,3800.0,,2021-11-26,Cash,Full payment,Cash,3800.0,Sales,3800.0
10954,4526,IS00005704,G - Food preparation AP,IN00240141,Income Source 1,1200.0,,2021-11-27,Cash,Full payment,Cash,1200.0,Sales,1200.0
10955,4526,IS00005704,G - Food preparation AP,IN00242660,Income Source 1,3660.0,,2021-11-29,Cash,Full payment,Cash,3660.0,Sales,3660.0
10956,4526,IS00005704,G - Food preparation AP,IN00242664,Income Source 1,2400.0,,2021-11-30,Cash,Full payment,Cash,2400.0,Sales,2400.0
10957,4526,IS00005704,G - Food preparation AP,IN00242663,Income Source 1,955.0,,2021-12-01,Cash,Full payment,Cash,955.0,Sales,955.0
10958,4526,IS00005704,G - Food preparation AP,IN00242665,Income Source 1,1800.0,,2021-12-02,Cash,Full payment,Cash,1800.0,Sales,1800.0
10959,4526,IS00005704,G - Food preparation AP,IN00242662,Income Source 1,2600.0,,2021-12-03,Cash,Full payment,Cash,2600.0,Sales,2600.0
10960,4526,IS00005704,G - Food preparation AP,IN00242661,Income Source 1,15700.0,,2021-12-04,Cash,Full payment,Cash,15700.0,Sales,15700.0
10961,4526,IS00005704,G - Food preparation AP,IN00247412,Income Source 1,6400.0,,2021-12-06,Cash,Full payment,Cash,6400.0,Sales,6400.0
10962,4526,IS00005704,G - Food preparation AP,IN00247413,Income Source 1,3200.0,,2021-12-07,Cash,Full payment,Cash,3200.0,Sales,3200.0
10963,4526,IS00005704,G - Food preparation AP,IN00247414,Income Source 1,2400.0,,2021-12-08,Cash,Full payment,Cash,2400.0,Sales,2400.0
10964,4526,IS00005704,G - Food preparation AP,IN00247415,Income Source 1,3200.0,,2021-12-09,Cash,Full payment,Cash,3200.0,Sales,3200.0
10965,4526,IS00005704,G - Food preparation AP,IN00247416,Income Source 1,4000.0,,2021-12-10,Cash,Full payment,Cash,4000.0,Sales,4000.0
10966,4526,IS00005704,G - Food preparation AP,IN00247417,Income Source 1,8400.0,,2021-12-11,Cash,Full payment,Cash,8400.0,Sales,8400.0
10967,4526,IS00005704,G - Food preparation AP,IN00250593,Income Source 1,4080.0,,2021-12-13,Cash,Full payment,Cash,4080.0,Sales,4080.0
10968,4526,IS00005704,G - Food preparation AP,IN00249664,Income Source 1,459.0,,2021-12-14,Cash,Full payment,Cash,459.0,Sales,459.0
10969,4526,IS00005704,G - Food preparation AP,IN00250594,Income Source 1,3622.0,,2021-12-15,Cash,Full payment,Cash,3622.0,Sales,3622.0
10970,4526,IS00005704,G - Food preparation AP,IN00250595,Income Source 1,4295.0,,2021-12-16,Cash,Full payment,Cash,4295.0,Sales,4295.0
10971,4526,IS00005704,G - Food preparation AP,IN00252152,Income Source 1,4142.0,,2021-12-17,Cash,Full payment,Cash,4142.0,Sales,4142.0
10972,4526,IS00005704,G - Food preparation AP,IN00252151,Income Source 1,12000.0,,2021-12-18,Cash,Full payment,Cash,12000.0,Sales,12000.0
10973,4526,IS00005704,G - Food preparation AP,IN00255117,Income Source 1,2042.0,,2021-12-20,Cash,Full payment,Cash,2042.0,Sales,2042.0
10974,4526,IS00005704,G - Food preparation AP,IN00255118,Income Source 1,1224.0,,2021-12-21,Cash,Full payment,Cash,1224.0,Sales,1224.0
10975,4526,IS00005704,G - Food preparation AP,IN00255119,Income Source 1,2295.0,,2021-12-22,Cash,Full payment,Cash,2295.0,Sales,2295.0
10976,4526,IS00005704,G - Food preparation AP,IN00255122,Income Source 1,2142.0,,2021-12-23,Cash,Full payment,Cash,2142.0,Sales,2142.0
10977,4526,IS00005704,G - Food preparation AP,IN00255121,Income Source 1,500.0,,2021-12-24,Cash,Full payment,Cash,500.0,Sales,500.0
10978,4526,IS00005704,G - Food preparation AP,IN00255120,Income Source 1,9490.0,,2021-12-25,Cash,Full payment,Cash,9490.0,Sales,9490.0
10979,4526,IS00005704,G - Food preparation AP,IN00260709,Income Source 1,1500.0,,2021-12-27,Cash,Full payment,Cash,1500.0,Sales,1500.0
10980,4526,IS00005704,G - Food preparation AP,IN00260710,Income Source 1,2011.0,,2021-12-28,Cash,Full payment,Cash,2011.0,Sales,2011.0
10981,4526,IS00005704,G - Food preparation AP,IN00260711,Income Source 1,3720.0,,2021-12-29,Cash,Full payment,Cash,3720.0,Sales,3720.0
10982,4526,IS00005704,G - Food preparation AP,IN00260712,Income Source 1,2900.0,,2021-12-30,Cash,Full payment,Cash,2900.0,Sales,2900.0
10983,4526,IS00005704,G - Food preparation AP,IN00260713,Income Source 1,4415.0,,2021-12-31,Cash,Full payment,Cash,4415.0,Sales,4415.0
10984,4526,IS00005704,G - Food preparation AP,IN00260714,Income Source 1,12000.0,,2022-01-01,Cash,Full payment,Cash,12000.0,Sales,12000.0
10985,4526,IS00005704,G - Food preparation AP,IN00260718,Income Source 1,14340.7,,2022-01-03,Cash,Full payment,Cash,14340.7,Sales,14340.7
10986,4526,IS00005704,G - Food preparation AP,IN00260719,Income Source 1,3213.0,,2022-01-04,Cash,Full payment,Cash,3213.0,Sales,3213.0
10987,4526,IS00005704,G - Food preparation AP,IN00260720,Income Source 1,33800.0,,2022-01-05,Cash,Full payment,Cash,33800.0,Sales,33800.0
10988,4526,IS00005704,G - Food preparation AP,IN00260717,Income Source 1,48841.28,,2022-01-06,Cash,Full payment,Cash,48841.28,Sales,48841.28
10989,4526,IS00005704,G - Food preparation AP,IN00260721,Income Source 1,13400.0,,2022-01-07,Cash,Full payment,Cash,13400.0,Sales,13400.0
10990,4526,IS00005704,G - Food preparation AP,IN00260722,Income Source 1,15290.0,,2022-01-08,cheque,Full payment,Cash,15290.0,Sales,15290.0
10991,4526,IS00005704,G - Food preparation AP,IN00269246,Income Source 1,1785.0,,2022-01-10,Cash,Full payment,Cash,1785.0,Sales,1785.0
10992,4526,IS00005704,G - Food preparation AP,IN00269247,Income Source 1,2448.0,,2022-01-12,Cash,Full payment,Cash,2448.0,Sales,2448.0
10993,4526,IS00005704,G - Food preparation AP,IN00269249,Income Source 1,6000.0,,2022-01-13,Cash,Full payment,Cash,6000.0,Sales,6000.0
10994,4526,IS00005704,G - Food preparation AP,IN00269250,Income Source 1,4539.0,,2022-01-14,Cash,Full payment,Cash,4539.0,Sales,4539.0
10995,4526,IS00005704,G - Food preparation AP,IN00269248,Income Source 1,3213.0,,2022-01-15,Cash,Full payment,Cash,3213.0,Sales,3213.0
10996,4526,IS00005704,G - Food preparation AP,IN00275386,Income Source 1,8442.2,,2022-01-17,Cash,Full payment,Cash,8442.2,Sales,8442.2
10997,4526,IS00005704,G - Food preparation AP,IN00275387,Income Source 1,676.0,,2022-01-18,Cash,Full payment,Cash,676.0,Sales,676.0
10998,4526,IS00005704,G - Food preparation AP,IN00275388,Income Source 1,918.0,,2022-01-19,Cash,Full payment,Cash,918.0,Sales,918.0
10999,4526,IS00005704,G - Food preparation AP,IN00275389,Income Source 1,1632.0,,2022-01-20,Cash,Full payment,Cash,1632.0,Sales,1632.0
11000,4526,IS00005704,G - Food preparation AP,IN00275390,Income Source 1,403.0,,2022-01-21,Cash,Full payment,Cash,403.0,Sales,403.0
11001,4526,IS00005704,G - Food preparation AP,IN00275391,Income Source 1,28000.0,,2022-01-22,Cash,Full payment,Cash,28000.0,Sales,28000.0
11002,4526,IS00005704,G - Food preparation AP,IN00280458,Income Source 1,5100.0,,2022-01-24,Cash,Full payment,Cash,5100.0,Sales,5100.0
11003,4526,IS00005704,G - Food preparation AP,IN00280459,Income Source 1,10506.0,,2022-01-25,Cash,Full payment,Cash,10506.0,Sales,10506.0
11004,4526,IS00005704,G - Food preparation AP,IN00280454,Income Source 1,1782.0,,2022-01-26,Cash,Full payment,Cash,1782.0,Sales,1782.0
11005,4526,IS00005704,G - Food preparation AP,IN00280455,Income Source 1,4080.0,,2022-01-27,Cash,Full payment,Cash,4080.0,Sales,4080.0
11006,4526,IS00005704,G - Food preparation AP,IN00280456,Income Source 1,14590.0,,2022-01-28,Cash,Full payment,Cash,14590.0,Sales,14590.0
11007,4526,IS00005704,G - Food preparation AP,IN00280457,Income Source 1,24300.0,,2022-01-29,Cash,Full payment,Cash,24300.0,Sales,24300.0
11008,4526,IS00005704,G - Food preparation AP,IN00298851,Income Source 1,5400.0,,2022-01-31,Cash,Full payment,Cash,5400.0,Sales,5400.0
11009,4526,IS00005704,G - Food preparation AP,IN00298852,Income Source 1,1620.0,,2022-02-01,Cash,Full payment,Cash,1620.0,Sales,1620.0
11010,4526,IS00005704,G - Food preparation AP,IN00298853,Income Source 1,840.0,,2022-02-02,Cash,Full payment,Cash,840.0,Sales,840.0
11011,4526,IS00005704,G - Food preparation AP,IN00298854,Income Source 1,1120.3,,2022-02-03,Cash,Full payment,Cash,1120.3,Sales,1120.3
11012,4526,IS00005704,G - Food preparation AP,IN00298855,Income Source 1,10000.0,,2022-02-04,Cash,Full payment,Cash,10000.0,Sales,10000.0
11013,4526,IS00005704,G - Food preparation AP,IN00298856,Income Source 1,30000.0,,2022-02-05,Cash,Full payment,Cash,30000.0,Sales,30000.0
11014,4526,IS00005704,G - Food preparation AP,IN00301598,Income Source 1,5608.0,,2022-02-07,Cash,Full payment,Cash,5608.0,Sales,5608.0
11015,4526,IS00005704,G - Food preparation AP,IN00301602,Income Source 1,2366.0,,2022-02-08,Cash,Full payment,Cash,2366.0,Sales,2366.0
11016,4526,IS00005704,G - Food preparation AP,IN00301601,Income Source 1,1324.0,,2022-02-09,Cash,Full payment,Cash,1324.0,Sales,1324.0
11017,4526,IS00005704,G - Food preparation AP,IN00301622,Income Source 1,8874.0,,2022-02-10,Cash,Full payment,Cash,8874.0,Sales,8874.0
11018,4526,IS00005704,G - Food preparation AP,IN00301621,Income Source 1,16119.0,,2022-02-12,Cash,Full payment,Cash,16119.0,Sales,16119.0
11019,4526,IS00005704,G - Food preparation AP,IN00305819,Income Source 1,4539.0,,2022-02-14,Cash,Full payment,Cash,4539.0,Sales,4539.0
11020,4526,IS00005704,G - Food preparation AP,IN00305820,Income Source 1,3672.0,,2022-02-15,Cash,Full payment,Cash,3672.0,Sales,3672.0
11021,4526,IS00005704,G - Food preparation AP,IN00305821,Income Source 1,3232.0,,2022-02-16,Cash,Full payment,Cash,3232.0,Sales,3232.0
11022,4526,IS00005704,G - Food preparation AP,IN00305822,Income Source 1,5750.0,,2022-02-17,Cash,Full payment,Cash,5750.0,Sales,5750.0
11023,4526,IS00005704,G - Food preparation AP,IN00305823,Income Source 1,4539.0,,2022-02-18,Cash,Full payment,Cash,4539.0,Sales,4539.0
11024,4526,IS00005704,G - Food preparation AP,IN00305825,Income Source 1,16065.0,,2022-02-19,Cash,Full payment,Cash,16065.0,Sales,16065.0
11025,4526,IS00005704,G - Food preparation AP,IN00312108,Income Source 1,3571.0,,2022-02-21,Cash,Full payment,Cash,3571.0,Sales,3571.0
11026,4526,IS00005704,G - Food preparation AP,IN00312109,Income Source 1,5619.0,,2022-02-22,Cash,Full payment,Cash,5619.0,Sales,5619.0
11027,4526,IS00005704,G - Food preparation AP,IN00312110,Income Source 1,1224.0,,2022-02-23,Cash,Full payment,Cash,1224.0,Sales,1224.0
11028,4526,IS00005704,G - Food preparation AP,IN00312111,Income Source 1,3264.0,,2022-02-24,Cash,Full payment,Cash,3264.0,Sales,3264.0
11029,4526,IS00005704,G - Food preparation AP,IN00312112,Income Source 1,6300.0,,2022-02-25,Cash,Full payment,Cash,6300.0,Sales,6300.0
11030,4526,IS00005704,G - Food preparation AP,IN00312113,Income Source 1,20000.0,,2022-02-26,Cash,Full payment,Cash,20000.0,Sales,20000.0
11031,4526,IS00005704,G - Food preparation AP,IN00315776,Income Source 1,6732.0,,2022-02-28,Cash,Full payment,Cash,6732.0,Sales,6732.0
11032,4526,IS00005704,G - Food preparation AP,IN00315777,Income Source 1,5334.4,,2022-03-01,Cash,Full payment,Cash,5334.4,Sales,5334.4
11033,4526,IS00005704,G - Food preparation AP,IN00315778,Income Source 1,1224.0,,2022-03-02,Cash,Full payment,Cash,1224.0,Sales,1224.0
11034,4526,IS00005704,G - Food preparation AP,IN00315779,Income Source 1,4648.0,,2022-03-03,Cash,Full payment,Cash,4648.0,Sales,4648.0
11035,4526,IS00005704,G - Food preparation AP,IN00315780,Income Source 1,4000.0,,2022-03-05,Cash,Full payment,Cash,4000.0,Sales,4000.0
11036,4526,IS00005704,G - Food preparation AP,IN00321207,Income Source 1,6000.0,,2022-03-07,Cash,Full payment,Cash,6000.0,Sales,6000.0
11037,4526,IS00005704,G - Food preparation AP,IN00321206,Income Source 1,6500.0,,2022-03-08,Cash,Full payment,Cash,6500.0,Sales,6500.0
11038,4526,IS00005704,G - Food preparation AP,IN00321210,Income Source 1,5200.0,,2022-03-10,Cash,Full payment,Cash,5200.0,Sales,5200.0
11039,4526,IS00005704,G - Food preparation AP,IN00321211,Income Source 1,3672.0,,2022-03-11,Cash,Full payment,Cash,3672.0,Sales,3672.0
11040,4526,IS00005704,G - Food preparation AP,IN00321212,Income Source 1,5000.0,,2022-03-12,Cash,Full payment,Cash,5000.0,Sales,5000.0
11041,4526,IS00005704,G - Food preparation AP,IN00326672,Income Source 1,1500.0,,2022-03-14,Cash,Full payment,Cash,1500.0,Sales,1500.0
11042,4526,IS00005704,G - Food preparation AP,IN00326673,Income Source 1,2324.0,,2022-03-16,Cash,Full payment,Cash,2324.0,Sales,2324.0
11043,4526,IS00005704,G - Food preparation AP,IN00326674,Income Source 1,3000.0,,2022-03-17,Cash,Full payment,Cash,3000.0,Sales,3000.0
11044,4526,IS00005704,G - Food preparation AP,IN00326675,Income Source 1,1000.0,,2022-03-19,Cash,Full payment,Cash,1000.0,Sales,1000.0
11045,4526,IS00005704,G - Food preparation AP,IN00331406,Income Source 1,1770.0,,2022-03-21,Cash,Full payment,Cash,1770.0,Sales,1770.0
11046,4526,IS00005704,G - Food preparation AP,IN00331405,Income Source 1,2912.0,,2022-03-22,Cash,Full payment,Cash,2912.0,Sales,2912.0
11047,4526,IS00005704,G - Food preparation AP,IN00331407,Income Source 1,500.0,,2022-03-23,Cash,Full payment,Cash,500.0,Sales,500.0
11048,4526,IS00005704,G - Food preparation AP,IN00331408,Income Source 1,3000.0,,2022-03-24,Cash,Full payment,Cash,3000.0,Sales,3000.0
11049,4526,IS00005704,G - Food preparation AP,IN00331409,Income Source 1,700.0,,2022-03-25,Cash,Full payment,Cash,700.0,Sales,700.0
11050,4526,IS00005704,G - Food preparation AP,IN00331410,Income Source 1,3672.0,,2022-03-26,Cash,Full payment,Cash,3672.0,Sales,3672.0
11051,4526,IS00005704,G - Food preparation AP,IN00335458,Income Source 1,12852.0,,2022-03-28,Cash,Full payment,Cash,12852.0,Sales,12852.0
11052,4526,IS00005704,G - Food preparation AP,IN00335459,Income Source 1,8486.0,,2022-03-29,Cash,Full payment,Cash,8486.0,Sales,8486.0
11053,4526,IS00005704,G - Food preparation AP,IN00335460,Income Source 1,2550.0,,2022-03-30,Cash,Full payment,Cash,2550.0,Sales,2550.0
11054,4526,IS00005704,G - Food preparation AP,IN00335461,Income Source 1,6120.0,,2022-03-31,Cash,Full payment,Cash,6120.0,Sales,6120.0
11055,4526,IS00005704,G - Food preparation AP,IN00335462,Income Source 1,1632.0,,2022-04-02,Cash,Full payment,Cash,1632.0,Sales,1632.0
11056,4526,IS00005704,G - Food preparation AP,IN00337588,Income Source 1,6630.0,,2022-04-04,Cash,Full payment,Cash,6630.0,Sales,6630.0
11057,4526,IS00005704,G - Food preparation AP,IN00337589,Income Source 1,1989.0,,2022-04-05,Cash,Full payment,Cash,1989.0,Sales,1989.0
11058,4526,IS00005704,G - Food preparation AP,IN00337590,Income Source 1,816.0,,2022-04-06,Cash,Full payment,Cash,816.0,Sales,816.0
11059,4526,IS00005704,G - Food preparation AP,IN00337591,Income Source 1,2652.0,,2022-04-07,Cash,Full payment,Cash,2652.0,Sales,2652.0
11060,4526,IS00005704,G - Food preparation AP,IN00337592,Income Source 1,8568.0,,2022-04-08,Cash,Full payment,Cash,8568.0,Sales,8568.0
11061,4526,IS00005704,G - Food preparation AP,IN00337593,Income Source 1,2550.0,,2022-04-09,Cash,Full payment,Cash,2550.0,Sales,2550.0
11062,4527,IS00005899,A - Carpentry LM,IN00110320,Income Source 1,18000.0,,2021-04-16,,,Cash,18000.0,Sales,18000.0
11063,4527,IS00005899,A - Carpentry LM,IN00121700,Income Source 1,13500.0,,2021-04-23,,,Cash,13500.0,Sales,13500.0
11064,4527,IS00005899,A - Carpentry LM,IN00121699,Income Source 1,14200.0,,2021-04-27,,,Cash,14200.0,Sales,14200.0
11065,4527,IS00005899,A - Carpentry LM,IN00127260,Income Source 1,9000.0,,2021-05-08,,,Cash,9000.0,Sales,9000.0
11066,4527,IS00005899,A - Carpentry LM,IN00131065,Income Source 1,9000.0,,2021-05-14,,,Cash,9000.0,Sales,9000.0
11067,4527,IS00005899,A - Carpentry LM,IN00131066,Income Source 1,3500.0,,2021-05-20,,,Cash,3500.0,Sales,3500.0
11068,4528,IS00005860,G - Food preparation AP,IN00112211,Income Source 1,600.0,,2021-04-16,,,Cash,600.0,Sales,600.0
11069,4528,IS00005860,G - Food preparation AP,IN00112215,Income Source 1,750.0,,2021-04-17,,,Cash,750.0,Sales,750.0
11070,4528,IS00005860,G - Food preparation AP,IN00112212,Income Source 1,900.0,,2021-04-18,,,Cash,900.0,Sales,900.0
11071,4528,IS00005860,G - Food preparation AP,IN00112213,Income Source 1,1100.0,,2021-04-19,,,Cash,1100.0,Sales,1100.0
11072,4528,IS00005860,G - Food preparation AP,IN00112216,Income Source 1,600.0,,2021-04-20,,,Cash,600.0,Sales,600.0
11073,4528,IS00005860,G - Food preparation AP,IN00112214,Income Source 1,600.0,,2021-04-22,,,Cash,600.0,Sales,600.0
11074,4528,IS00005860,G - Food preparation AP,IN00126566,Income Source 1,740.0,,2021-04-25,,,Cash,740.0,Sales,740.0
11075,4528,IS00005860,G - Food preparation AP,IN00126567,Income Source 1,600.0,,2021-04-26,,,Cash,600.0,Sales,600.0
11076,4528,IS00005860,G - Food preparation AP,IN00126568,Income Source 1,1200.0,,2021-04-27,,,Cash,1200.0,Sales,1200.0
11077,4528,IS00005860,G - Food preparation AP,IN00126569,Income Source 1,840.0,,2021-04-29,,,Cash,840.0,Sales,840.0
11078,4528,IS00005860,G - Food preparation AP,IN00126570,Income Source 1,420.0,,2021-04-30,,,Cash,420.0,Sales,420.0
11079,4528,IS00005860,G - Food preparation AP,IN00126571,Income Source 1,980.0,,2021-05-01,,,Cash,980.0,Sales,980.0
11080,4528,IS00005860,G - Food preparation AP,IN00126572,Income Source 1,1320.0,,2021-05-02,,,Cash,1320.0,Sales,1320.0
11081,4528,IS00005860,G - Food preparation AP,IN00126573,Income Source 1,720.0,,2021-05-03,,,Cash,720.0,Sales,720.0
11082,4528,IS00005860,G - Food preparation AP,IN00126574,Income Source 1,680.0,,2021-05-04,,,Cash,680.0,Sales,680.0
11083,4528,IS00005860,G - Food preparation AP,IN00126575,Income Source 1,1205.0,,2021-05-06,,,Cash,1205.0,Sales,1205.0
11084,4528,IS00005860,G - Food preparation AP,IN00128165,Income Source 1,442.0,,2021-05-07,,,Cash,442.0,Sales,442.0
11085,4528,IS00005860,G - Food preparation AP,IN00128166,Income Source 1,907.0,,2021-05-08,,,Cash,907.0,Sales,907.0
11086,4528,IS00005860,G - Food preparation AP,IN00128167,Income Source 1,2370.0,,2021-05-09,,,Cash,2370.0,Sales,2370.0
11087,4528,IS00005860,G - Food preparation AP,IN00128168,Income Source 1,640.0,,2021-05-10,,,Cash,640.0,Sales,640.0
11088,4528,IS00005860,G - Food preparation AP,IN00128169,Income Source 1,943.0,,2021-05-11,,,Cash,943.0,Sales,943.0
11089,4528,IS00005860,G - Food preparation AP,IN00128170,Income Source 1,802.0,,2021-05-12,,,Cash,802.0,Sales,802.0
