,Respondent ID,Account report data ID,Account report deposit/withdrawal,Account report amount,Account report data type,Account report date created,debit acc,debit amt,credit acc,credit amt
35907,4584,AR00056451,Deposited,800.0,Income,2021-07-27,,,,
35908,4584,AR00097683,Deposited,1000.0,Income,2021-07-27,,,,
35909,4584,AR00093652,Deposited,15000.0,Account,2021-09-08,cash,15000.0,equity,15000.0
35910,4584,AR00122437,Withdrawn,1200.0,Employee Payment,2021-07-27,,,,
35911,4584,AR00062859,Deposited,1500.0,Income,2021-08-03,,,,
35912,4584,AR00062839,Deposited,700.0,Income,2021-08-03,,,,
35913,4584,AR00109125,Withdrawn,100.0,Expense,2021-08-03,,,,
35914,4584,AR00062840,Deposited,1000.0,Income,2021-08-03,,,,
35915,4584,AR00062841,Deposited,900.0,Income,2021-08-03,,,,
35916,4584,AR00063570,Deposited,2000.0,Income,2021-08-03,,,,
35917,4584,AR00093656,Deposited,15000.0,Account,2021-09-08,cash,15000.0,equity,15000.0
35918,4584,AR00063571,Deposited,1200.0,Income,2021-08-03,,,,
35919,4584,AR00122938,Withdrawn,1200.0,Employee Payment,2021-08-03,,,,
35920,4584,AR00109124,Withdrawn,22500.0,Expense,2021-08-03,,,,
35921,4584,AR00073526,Deposited,3000.0,Income,2021-08-17,,,,
35922,4584,AR00073540,Deposited,6000.0,Income,2021-08-17,,,,
35923,4584,AR00073541,Deposited,4000.0,Income,2021-08-17,,,,
35924,4584,AR00124171,Withdrawn,100.0,Employee Payment,2021-08-23,,,,
35925,4584,AR00130773,Withdrawn,95000.0,Expense,2021-08-17,,,,
35926,4584,AR00124170,Withdrawn,100.0,Employee Payment,2021-08-23,,,,
35927,4584,AR00093659,Deposited,15000.0,Account,2021-09-08,cash,15000.0,equity,15000.0
35928,4584,AR00073542,Deposited,9000.0,Income,2021-08-17,,,,
35929,4584,AR00073554,Deposited,8700.0,Income,2021-08-17,,,,
35930,4584,AR00073555,Deposited,6700.0,Income,2021-08-17,,,,
35931,4584,AR00073562,Deposited,5000.0,Income,2021-08-17,,,,
35932,4584,AR00073563,Deposited,10000.0,Income,2021-08-17,,,,
35933,4584,AR00073565,Deposited,6800.0,Income,2021-08-17,,,,
35934,4584,AR00093676,Deposited,15000.0,Account,2021-09-08,cash,15000.0,equity,15000.0
35935,4584,AR00123666,Withdrawn,2400.0,Employee Payment,2021-08-17,,,,
35936,4584,AR00112330,Withdrawn,11000.0,Expense,2021-08-17,,,,
35937,4584,AR00073566,Deposited,9500.0,Income,2021-08-17,,,,
35938,4584,AR00079699,Deposited,5000.0,Income,2021-08-25,,,,
35939,4584,AR00079700,Deposited,800.0,Income,2021-08-25,,,,
35940,4584,AR00079701,Deposited,1500.0,Income,2021-08-25,,,,
35941,4584,AR00079702,Deposited,2000.0,Income,2021-08-25,,,,
35942,4584,AR00079703,Deposited,1000.0,Income,2021-08-25,,,,
35943,4584,AR00093678,Deposited,15000.0,Account,2021-09-08,cash,15000.0,equity,15000.0
35944,4584,AR00113993,Withdrawn,200.0,Expense,2021-08-25,,,,
35945,4584,AR00124315,Withdrawn,1200.0,Employee Payment,2021-08-25,,,,
35946,4584,AR00115381,Withdrawn,2200.0,Expense,2021-08-31,,,,
35947,4584,AR00085218,Deposited,5400.0,Income,2021-08-31,,,,
35948,4584,AR00085219,Deposited,7000.0,Income,2021-08-31,,,,
35949,4584,AR00085220,Deposited,8500.0,Income,2021-08-31,,,,
35950,4584,AR00085221,Deposited,9400.0,Income,2021-08-31,,,,
35951,4584,AR00085222,Deposited,5850.0,Income,2021-08-31,,,,
35952,4584,AR00093680,Deposited,15000.0,Account,2021-09-08,cash,15000.0,equity,15000.0
35953,4584,AR00085226,Deposited,5424.0,Income,2021-08-31,,,,
35954,4584,AR00124913,Withdrawn,1200.0,Employee Payment,2021-08-31,,,,
35955,4584,AR00091061,Deposited,10000.0,Income,2021-09-07,,,,
35956,4584,AR00091062,Deposited,9000.0,Income,2021-09-07,,,,
35957,4584,AR00091063,Deposited,7000.0,Income,2021-09-07,,,,
35958,4584,AR00421653,Withdrawn,446400.0,Expense,2022-06-16,,,,
35959,4584,AR00126497,Deposited,346400.0,Income Partial Payment,2021-09-07,,,,
35960,4584,AR00132100,Withdrawn,465.0,Employee Payment,2021-09-07,,,,
35961,4584,AR00125585,Withdrawn,465.0,Employee Payment,2021-09-07,,,,
35962,4584,AR00091064,Deposited,12000.0,Income,2021-09-07,,,,
35963,4584,AR00091065,Deposited,6000.0,Income,2021-09-07,,,,
35964,4584,AR00116796,Withdrawn,250.0,Expense,2021-09-07,,,,
35965,4584,AR00091066,Deposited,8900.0,Income,2021-09-07,,,,
35966,4584,AR00125586,Withdrawn,1200.0,Employee Payment,2021-09-07,,,,
35967,4584,AR00137790,Withdrawn,1000.0,Employee Payment,2021-09-14,,,,
35968,4584,AR00137755,Deposited,14700.0,Income,2021-09-14,,,,
35969,4584,AR00137756,Deposited,9800.0,Income,2021-09-14,,,,
35970,4584,AR00137761,Deposited,15300.0,Income,2021-09-14,,,,
35971,4584,AR00093753,Withdrawn,15000.0,Account,2021-09-08,withdrawal,15000.0,cash,15000.0
35972,4584,AR00137762,Deposited,10500.0,Income,2021-09-14,,,,
35973,4584,AR00144633,Withdrawn,200.0,Employee Payment,2021-09-20,,,,
35974,4584,AR00137764,Withdrawn,15000.0,Account,2021-09-14,withdrawal,15000.0,cash,15000.0
35975,4584,AR00144447,Deposited,10400.0,Income,2021-09-20,,,,
35976,4584,AR00144587,Deposited,12000.0,Income,2021-09-20,,,,
35977,4584,AR00144588,Deposited,9800.0,Income,2021-09-20,,,,
35978,4584,AR00144631,Withdrawn,250.0,Expense,2021-09-20,,,,
35979,4584,AR00144589,Deposited,1350.0,Income,2021-09-20,,,,
35980,4584,AR00144632,Withdrawn,1000.0,Employee Payment,2021-09-20,,,,
35981,4584,AR00150531,Deposited,18000.0,Income,2021-09-29,,,,
35982,4584,AR00150532,Deposited,18000.0,Income,2021-09-29,,,,
35983,4584,AR00150533,Deposited,39000.0,Income,2021-09-29,,,,
35984,4584,AR00150534,Deposited,25000.0,Income,2021-09-29,,,,
35985,4584,AR00150535,Deposited,26000.0,Income,2021-09-29,,,,
35986,4584,AR00150693,Deposited,100000.0,Income Partial Payment,2021-09-29,,,,
35987,4584,AR00150635,Deposited,39500.0,Income,2021-09-29,,,,
35988,4584,AR00150695,Withdrawn,1200.0,Employee Payment,2021-09-29,,,,
35989,4584,AR00150694,Deposited,9000.0,Account,2021-09-29,cash,9000.0,equity,9000.0
35990,4584,AR00154459,Withdrawn,400.0,Employee Payment,2021-10-05,,,,
35991,4584,AR00226181,Deposited,14600.0,Income,2021-10-05,,,,
35992,4584,AR00154461,Withdrawn,300.0,Employee Payment,2021-10-05,,,,
35993,4584,AR00226182,Deposited,10200.0,Income,2021-10-05,,,,
35994,4584,AR00154068,Withdrawn,600.0,Expense,2021-10-05,,,,
35995,4584,AR00154460,Withdrawn,400.0,Employee Payment,2021-10-05,,,,
35996,4584,AR00154466,Deposited,9000.0,Account,2021-10-05,cash,9000.0,equity,9000.0
35997,4584,AR00226183,Deposited,24000.0,Income,2021-10-05,,,,
35998,4584,AR00158976,Deposited,1900.0,Income,2021-10-12,,,,
35999,4584,AR00158977,Deposited,23800.0,Income,2021-10-12,,,,
36000,4584,AR00158978,Deposited,14600.0,Income,2021-10-12,,,,
36001,4584,AR00158979,Deposited,21000.0,Income,2021-10-12,,,,
36002,4584,AR00226298,Deposited,1870.0,Income,2021-10-12,,,,
36003,4584,AR00226299,Deposited,9900.0,Income,2021-10-12,,,,
36004,4584,AR00159288,Deposited,9000.0,Account,2021-10-12,cash,9000.0,equity,9000.0
36005,4584,AR00164164,Deposited,19100.0,Income,2021-10-18,,,,
36006,4584,AR00164165,Deposited,23600.0,Income,2021-10-18,,,,
36007,4584,AR00164166,Deposited,28200.0,Income,2021-10-18,,,,
36008,4584,AR00164167,Deposited,32900.0,Income,2021-10-18,,,,
36009,4584,AR00164184,Withdrawn,300.0,Employee Payment,2021-10-18,,,,
36010,4584,AR00164175,Deposited,164000.0,Income Partial Payment,2021-10-18,,,,
36011,4584,AR00164183,Withdrawn,300.0,Employee Payment,2021-10-18,,,,
36012,4584,AR00164169,Deposited,37600.0,Income,2021-10-18,,,,
36013,4584,AR00164181,Withdrawn,200.0,Expense,2021-10-18,,,,
36014,4584,AR00164170,Deposited,42300.0,Income,2021-10-18,,,,
36015,4584,AR00164176,Deposited,9000.0,Account,2021-10-18,cash,9000.0,equity,9000.0
36016,4584,AR00164182,Withdrawn,1500.0,Employee Payment,2021-10-18,,,,
36017,4584,AR00169691,Deposited,9600.0,Income,2021-10-26,,,,
36018,4584,AR00169692,Deposited,14100.0,Income,2021-10-26,,,,
36019,4584,AR00169693,Deposited,19600.0,Income,2021-10-26,,,,
36020,4584,AR00169694,Deposited,23000.0,Income,2021-10-26,,,,
36021,4584,AR00169695,Deposited,14100.0,Income,2021-10-26,,,,
36022,4584,AR00169696,Deposited,10000.0,Income,2021-10-26,,,,
36023,4584,AR00169714,Withdrawn,1500.0,Employee Payment,2021-10-26,,,,
36024,4584,AR00170493,Deposited,9000.0,Account,2021-10-27,cash,9000.0,equity,9000.0
36025,4584,AR00169700,Withdrawn,600.0,Expense,2021-10-26,,,,
36026,4584,AR00175306,Deposited,11000.0,Income,2021-11-02,,,,
36027,4584,AR00175307,Deposited,21000.0,Income,2021-11-02,,,,
36028,4584,AR00175316,Deposited,12000.0,Income,2021-11-02,,,,
36029,4584,AR00175309,Deposited,1900.0,Income,2021-11-02,,,,
36030,4584,AR00175308,Deposited,18000.0,Income,2021-11-02,,,,
36031,4584,AR00175323,Withdrawn,300.0,Expense,2021-11-02,,,,
36032,4584,AR00175321,Deposited,9000.0,Account,2021-11-02,cash,9000.0,equity,9000.0
36033,4584,AR00175317,Withdrawn,1500.0,Employee Payment,2021-11-02,,,,
36034,4584,AR00175313,Deposited,19000.0,Income,2021-11-02,,,,
36035,4584,AR00179474,Deposited,9200.0,Income,2021-11-08,,,,
36036,4584,AR00180689,Withdrawn,200.0,Expense,2021-11-10,,,,
36037,4584,AR00179475,Deposited,13800.0,Income,2021-11-08,,,,
36038,4584,AR00185808,Withdrawn,5000.0,Expense,2021-11-15,,,,
36039,4584,AR00179476,Deposited,18400.0,Income,2021-11-08,,,,
36040,4584,AR00179477,Deposited,10000.0,Income,2021-11-08,,,,
36041,4584,AR00179489,Withdrawn,300.0,Expense,2021-11-08,,,,
36042,4584,AR00179478,Deposited,12500.0,Income,2021-11-08,,,,
36043,4584,AR00179479,Deposited,9800.0,Income,2021-11-08,,,,
36044,4584,AR00179480,Deposited,9000.0,Account,2021-11-08,cash,9000.0,equity,9000.0
36045,4584,AR00179491,Withdrawn,1500.0,Employee Payment,2021-11-08,,,,
36046,4584,AR00185473,Deposited,12000.0,Income,2021-11-15,,,,
36047,4584,AR00185474,Deposited,18000.0,Income,2021-11-15,,,,
36048,4584,AR00185475,Deposited,9300.0,Income,2021-11-15,,,,
36049,4584,AR00185483,Deposited,100000.0,Income Partial Payment,2021-11-15,,,,
36050,4584,AR00185476,Deposited,21000.0,Income,2021-11-15,,,,
36051,4584,AR00185477,Deposited,10000.0,Income,2021-11-15,,,,
36052,4584,AR00185486,Withdrawn,5000.0,Expense,2021-11-15,,,,
36053,4584,AR00185485,Withdrawn,2875.0,Expense,2021-11-15,,,,
36054,4584,AR00185838,Withdrawn,1500.0,Employee Payment,2021-11-15,,,,
36055,4584,AR00186206,Deposited,9000.0,Account,2021-11-16,cash,9000.0,equity,9000.0
36056,4584,AR00185482,Deposited,100000.0,Income Partial Payment,2021-11-15,,,,
36057,4584,AR00185857,Withdrawn,150.0,Employee Payment,2021-11-15,,,,
36058,4584,AR00185858,Withdrawn,1.0,Employee Payment,2021-11-15,,,,
36059,4584,AR00190555,Deposited,8600.0,Income,2021-11-22,,,,
36060,4584,AR00190556,Deposited,12900.0,Income,2021-11-22,,,,
36061,4584,AR00190573,Withdrawn,5000.0,Expense,2021-11-22,,,,
36062,4584,AR00190558,Deposited,8900.0,Income,2021-11-22,,,,
36063,4584,AR00190559,Deposited,12600.0,Income,2021-11-22,,,,
36064,4584,AR00190560,Deposited,17200.0,Income,2021-11-22,,,,
36065,4584,AR00195757,Deposited,9000.0,Account,2021-11-30,cash,9000.0,equity,9000.0
36066,4584,AR00190563,Deposited,10000.0,Income,2021-11-22,,,,
36067,4584,AR00190574,Withdrawn,1500.0,Employee Payment,2021-11-22,,,,
36068,4584,AR00195731,Deposited,11000.0,Income,2021-11-30,,,,
36069,4584,AR00195755,Withdrawn,250.0,Expense,2021-11-30,,,,
36070,4584,AR00195733,Deposited,12000.0,Income,2021-11-30,,,,
36071,4584,AR00195737,Deposited,9400.0,Income,2021-11-30,,,,
36072,4584,AR00195749,Deposited,8700.0,Income,2021-11-30,,,,
36073,4584,AR00195758,Deposited,9000.0,Account,2021-11-30,cash,9000.0,equity,9000.0
36074,4584,AR00195889,Withdrawn,1500.0,Employee Payment,2021-11-30,,,,
36075,4584,AR00202765,Deposited,10000.0,Income,2021-12-08,,,,
36076,4584,AR00202766,Deposited,7000.0,Income,2021-12-08,,,,
36077,4584,AR00202867,Deposited,26000.0,Income Partial Payment,2021-12-09,,,,
36078,4584,AR00202858,Deposited,9000.0,Income,2021-12-09,,,,
36079,4584,AR00202764,Deposited,6000.0,Income,2021-12-08,,,,
36080,4584,AR00202866,Withdrawn,4685.5,Expense,2021-12-09,,,,
36081,4584,AR00202859,Deposited,12000.0,Income,2021-12-09,,,,
36082,4584,AR00202860,Deposited,8700.0,Income,2021-12-09,,,,
36083,4584,AR00202873,Withdrawn,200.0,Employee Payment,2021-12-09,,,,
36084,4584,AR00202871,Withdrawn,1500.0,Employee Payment,2021-12-09,,,,
36085,4584,AR00202868,Deposited,9000.0,Account,2021-12-09,cash,9000.0,equity,9000.0
36086,4584,AR00202874,Withdrawn,200.0,Employee Payment,2021-12-09,,,,
36087,4584,AR00207977,Deposited,9000.0,Income,2021-12-15,,,,
36088,4584,AR00207978,Deposited,1100.0,Income,2021-12-15,,,,
36089,4584,AR00208205,Deposited,9500.0,Income,2021-12-15,,,,
36090,4584,AR00208227,Deposited,8000.0,Income,2021-12-15,,,,
36091,4584,AR00208228,Deposited,9500.0,Income,2021-12-15,,,,
36092,4584,AR00208231,Withdrawn,1500.0,Employee Payment,2021-12-15,,,,
36093,4584,AR00208237,Deposited,9000.0,Account,2021-12-15,cash,9000.0,equity,9000.0
36094,4584,AR00214727,Deposited,12900.0,Income,2021-12-21,,,,
36095,4584,AR00214725,Deposited,9000.0,Income,2021-12-21,,,,
36096,4584,AR00214719,Deposited,8600.0,Income,2021-12-21,,,,
36097,4584,AR00214721,Deposited,13000.0,Income,2021-12-21,,,,
36098,4584,AR00214756,Withdrawn,150.0,Employee Payment,2021-12-21,,,,
36099,4584,AR00214735,Deposited,100000.0,Income Partial Payment,2021-12-21,,,,
36100,4584,AR00214759,Withdrawn,150.0,Employee Payment,2021-12-21,,,,
36101,4584,AR00214722,Deposited,4500.0,Income,2021-12-21,,,,
36102,4584,AR00215739,Deposited,9000.0,Account,2021-12-22,cash,9000.0,equity,9000.0
36103,4584,AR00214755,Withdrawn,1500.0,Employee Payment,2021-12-21,,,,
36104,4584,AR00214770,Withdrawn,200.0,Expense,2021-12-21,,,,
36105,4584,AR00214730,Deposited,6700.0,Income,2021-12-21,,,,
36106,4584,AR00221774,Deposited,13000.0,Income,2021-12-29,,,,
36107,4584,AR00221775,Deposited,9000.0,Income,2021-12-29,,,,
36108,4584,AR00221776,Deposited,11000.0,Income,2021-12-29,,,,
36109,4584,AR00221779,Withdrawn,900.0,Expense,2021-12-29,,,,
36110,4584,AR00221777,Deposited,8000.0,Income,2021-12-29,,,,
36111,4584,AR00221778,Deposited,9600.0,Income,2021-12-29,,,,
36112,4584,AR00221780,Deposited,6700.0,Income,2021-12-29,,,,
36113,4584,AR00222987,Deposited,9000.0,Account,2021-12-31,cash,9000.0,equity,9000.0
36114,4584,AR00221781,Withdrawn,1500.0,Employee Payment,2021-12-29,,,,
36115,4584,AR00230342,Deposited,8750.0,Income,2022-01-04,,,,
36116,4584,AR00230348,Deposited,10000.0,Income,2022-01-04,,,,
36117,4584,AR00230349,Deposited,8600.0,Income,2022-01-04,,,,
36118,4584,AR00230352,Deposited,12000.0,Income,2022-01-04,,,,
36119,4584,AR00230350,Deposited,9500.0,Income,2022-01-04,,,,
36120,4584,AR00230351,Deposited,9870.0,Income,2022-01-04,,,,
36121,4584,AR00230373,Withdrawn,1800.0,Employee Payment,2022-01-04,,,,
36122,4584,AR00233278,Deposited,9000.0,Account,2022-01-06,cash,9000.0,equity,9000.0
36123,4584,AR00237396,Withdrawn,350.0,Expense,2022-01-11,,,,
36124,4584,AR00241585,Withdrawn,3000.0,Account,2022-01-14,withdrawal,3000.0,cash,3000.0
36125,4584,AR00237393,Deposited,13000.0,Income,2022-01-11,,,,
36126,4584,AR00237394,Deposited,9800.0,Income,2022-01-11,,,,
36127,4584,AR00237400,Withdrawn,200.0,Employee Payment,2022-01-11,,,,
36128,4584,AR00237399,Withdrawn,900.0,Employee Payment,2022-01-11,,,,
36129,4584,AR00237395,Deposited,12000.0,Income,2022-01-11,,,,
36130,4584,AR00243540,Withdrawn,200.0,Employee Payment,2022-01-11,,,,
36131,4584,AR00243891,Deposited,9000.0,Income,2022-01-17,,,,
36132,4584,AR00421654,Withdrawn,250000.0,Expense,2022-06-16,,,,
36133,4584,AR00243906,Deposited,12000.0,Income,2022-01-17,,,,
36134,4584,AR00243907,Deposited,8600.0,Income,2022-01-17,,,,
36135,4584,AR00245894,Deposited,23000.0,Income Partial Payment,2022-01-18,,,,
36136,4584,AR00243909,Deposited,9600.0,Income,2022-01-17,,,,
36137,4584,AR00243910,Deposited,11000.0,Income,2022-01-17,,,,
36138,4584,AR00243912,Deposited,13500.0,Income,2022-01-17,,,,
36139,4584,AR00254423,Deposited,16000.0,Income,2022-01-24,,,,
36140,4584,AR00254424,Deposited,25000.0,Income,2022-01-24,,,,
36141,4584,AR00254852,Deposited,9000.0,Account,2022-01-24,cash,9000.0,equity,9000.0
36142,4584,AR00254425,Withdrawn,1500.0,Employee Payment,2022-01-24,,,,
36143,4584,AR00262946,Deposited,9500.0,Income,2022-02-01,,,,
36144,4584,AR00262947,Deposited,8900.0,Income,2022-02-01,,,,
36145,4584,AR00262952,Deposited,6900.0,Income,2022-02-01,,,,
36146,4584,AR00262951,Withdrawn,350.0,Expense,2022-02-01,,,,
36147,4584,AR00262948,Deposited,10000.0,Income,2022-02-01,,,,
36148,4584,AR00262953,Withdrawn,1500.0,Employee Payment,2022-02-01,,,,
36149,4584,AR00262949,Deposited,8970.0,Income,2022-02-01,,,,
36150,4584,AR00270032,Deposited,18900.0,Income,2022-02-08,,,,
36151,4584,AR00270038,Deposited,13800.0,Income,2022-02-08,,,,
36152,4584,AR00270039,Deposited,23000.0,Income,2022-02-08,,,,
36153,4584,AR00270044,Deposited,28000.0,Income,2022-02-08,,,,
36154,4584,AR00270040,Deposited,32000.0,Income,2022-02-08,,,,
36155,4584,AR00270041,Deposited,12000.0,Income,2022-02-08,,,,
36156,4584,AR00270049,Withdrawn,1500.0,Employee Payment,2022-02-08,,,,
36157,4584,AR00277463,Deposited,13000.0,Income,2022-02-15,,,,
36158,4584,AR00277464,Deposited,9500.0,Income,2022-02-15,,,,
36159,4584,AR00277465,Deposited,6500.0,Income,2022-02-15,,,,
36160,4584,AR00277466,Deposited,11000.0,Income,2022-02-15,,,,
36161,4584,AR00277499,Withdrawn,1500.0,Employee Payment,2022-02-15,,,,
36162,4584,AR00290996,Deposited,9800.0,Income,2022-02-21,,,,
36163,4584,AR00290997,Deposited,13000.0,Income,2022-02-21,,,,
36164,4584,AR00291001,Deposited,8000.0,Income,2022-02-21,,,,
36165,4584,AR00290998,Deposited,9000.0,Income,2022-02-21,,,,
36166,4584,AR00291022,Deposited,5000.0,Account,2022-02-21,cash,5000.0,equity,5000.0
36167,4584,AR00292761,Withdrawn,400.0,Expense,2022-02-21,,,,
36168,4584,AR00299921,Withdrawn,3622.94,Expense,2022-03-01,,,,
36169,4584,AR00290999,Deposited,8500.0,Income,2022-02-21,,,,
36170,4584,AR00291021,Withdrawn,1500.0,Employee Payment,2022-02-21,,,,
36171,4584,AR00291000,Deposited,12000.0,Income,2022-02-21,,,,
36172,4584,AR00299916,Deposited,19200.0,Income,2022-02-28,,,,
36173,4584,AR00299915,Withdrawn,700000.0,Account,2022-03-01,withdrawal,700000.0,cash,700000.0
36174,4584,AR00299917,Deposited,14400.0,Income,2022-02-28,,,,
36175,4584,AR00299918,Deposited,24000.0,Income,2022-02-28,,,,
36176,4584,AR00299919,Deposited,13500.0,Income,2022-02-28,,,,
36177,4584,AR00299912,Deposited,23000.0,Income,2022-02-28,,,,
36178,4584,AR00300922,Withdrawn,1800.0,Employee Payment,2022-03-01,,,,
36179,4584,AR00299913,Deposited,18000.0,Income,2022-02-28,,,,
36180,4584,AR00310817,Deposited,9000.0,Income,2022-03-07,,,,
36181,4584,AR00311559,Withdrawn,4000.0,Expense,2022-03-08,,,,
36182,4584,AR00311560,Withdrawn,5000.0,Account,2022-03-08,withdrawal,5000.0,cash,5000.0
36183,4584,AR00310821,Deposited,7500.0,Income,2022-03-07,,,,
36184,4584,AR00310824,Deposited,13000.0,Income,2022-03-07,,,,
36185,4584,AR00312572,Withdrawn,250.0,Employee Payment,2022-03-08,,,,
36186,4584,AR00312573,Withdrawn,250.0,Employee Payment,2022-03-08,,,,
36187,4584,AR00310825,Deposited,11000.0,Income,2022-03-07,,,,
36188,4584,AR00311561,Withdrawn,1800.0,Employee Payment,2022-03-08,,,,
36189,4584,AR00310820,Deposited,8500.0,Income,2022-03-07,,,,
36190,4584,AR00322710,Deposited,12000.0,Income,2022-03-16,,,,
36191,4584,AR00322711,Deposited,13000.0,Income,2022-03-16,,,,
36192,4584,AR00322712,Deposited,7500.0,Income,2022-03-16,,,,
36193,4584,AR00322721,Deposited,8900.0,Income,2022-03-16,,,,
36194,4584,AR00322724,Deposited,9000.0,Income,2022-03-16,,,,
36195,4584,AR00322731,Withdrawn,1800.0,Employee Payment,2022-03-16,,,,
36196,4584,AR00322725,Deposited,16000.0,Income,2022-03-16,,,,
36197,4584,AR00322730,Withdrawn,6000.0,Account,2022-03-16,withdrawal,6000.0,cash,6000.0
36198,4584,AR00329384,Deposited,8400.0,Income,2022-03-21,,,,
36199,4584,AR00329385,Deposited,16000.0,Income,2022-03-21,,,,
36200,4584,AR00329386,Deposited,13000.0,Income,2022-03-21,,,,
36201,4584,AR00329387,Deposited,14000.0,Income,2022-03-21,,,,
36202,4584,AR00329389,Deposited,9600.0,Income,2022-03-21,,,,
36203,4584,AR00329758,Withdrawn,1800.0,Employee Payment,2022-03-22,,,,
36204,4584,AR00329398,Deposited,12000.0,Income,2022-03-21,,,,
36205,4584,AR00338659,Deposited,14000.0,Income,2022-03-29,,,,
36206,4584,AR00338660,Deposited,16000.0,Income,2022-03-29,,,,
36207,4584,AR00338661,Deposited,800.0,Income,2022-03-29,,,,
36208,4584,AR00338665,Withdrawn,500.0,Expense,2022-03-29,,,,
36209,4584,AR00338663,Deposited,10000.0,Income,2022-03-29,,,,
36210,4584,AR00338662,Deposited,9600.0,Income,2022-03-29,,,,
36211,4584,AR00338664,Deposited,9400.0,Income,2022-03-29,,,,
36212,4584,AR00338666,Withdrawn,1800.0,Employee Payment,2022-03-29,,,,
36213,4584,AR00338675,Withdrawn,5000.0,Account,2022-03-29,withdrawal,5000.0,cash,5000.0
36214,4584,AR00345358,Deposited,10000.0,Income,2022-04-04,,,,
36215,4584,AR00345390,Deposited,12000.0,Income,2022-04-04,,,,
36216,4584,AR00345391,Deposited,16000.0,Income,2022-04-04,,,,
36217,4584,AR00345386,Deposited,14000.0,Income,2022-04-04,,,,
36218,4584,AR00345406,Withdrawn,4000.0,Expense,2022-04-04,,,,
36219,4584,AR00345387,Deposited,16000.0,Income,2022-04-04,,,,
36220,4584,AR00345407,Withdrawn,5000.0,Account,2022-04-04,withdrawal,5000.0,cash,5000.0
36221,4584,AR00345389,Deposited,7500.0,Income,2022-04-04,,,,
36222,4584,AR00345417,Withdrawn,1800.0,Employee Payment,2022-04-04,,,,
36223,4584,AR00356091,Deposited,8000.0,Income,2022-04-13,,,,
36224,4584,AR00356092,Deposited,16000.0,Income,2022-04-13,,,,
36225,4584,AR00356119,Withdrawn,600.0,Expense,2022-04-13,,,,
36226,4584,AR00356093,Deposited,12000.0,Income,2022-04-13,,,,
36227,4584,AR00356094,Deposited,24000.0,Income,2022-04-13,,,,
36228,4584,AR00356095,Deposited,13000.0,Income,2022-04-13,,,,
36229,4584,AR00356096,Deposited,9200.0,Income,2022-04-13,,,,
36230,4584,AR00356122,Withdrawn,1800.0,Employee Payment,2022-04-13,,,,
36231,4584,AR00377161,Withdrawn,90000.0,Expense,2022-05-07,,,,
36232,4584,AR00377160,Deposited,2500.0,Income,2022-05-07,,,,
36233,4584,AR00378215,Deposited,3300.0,Income,2022-05-08,,,,
36234,4584,AR00378413,Deposited,11000.0,Account,2022-05-09,cash,11000.0,equity,11000.0
36235,4584,AR00378412,Deposited,11000.0,Income,2022-05-09,,,,
36236,4584,AR00379600,Deposited,3300.0,Income,2022-05-10,,,,
36237,4584,AR00381427,Deposited,8999.0,Income,2022-05-12,,,,
36238,4584,AR00381426,Withdrawn,4048.0,Expense,2022-05-12,,,,
36239,4584,AR00383835,Deposited,17000.0,Income,2022-05-14,,,,
36240,4584,AR00385275,Deposited,15000.0,Income,2022-05-16,,,,
36241,4584,AR00390502,Deposited,12000.0,Income,2022-05-21,,,,
36242,4584,AR00397200,Withdrawn,90000.0,Expense,2022-05-25,,,,
36243,4584,AR00397182,Deposited,19000.0,Income,2022-05-25,,,,
36244,4584,AR00400546,Deposited,15000.0,Income,2022-05-29,,,,
36245,4584,AR00422480,Withdrawn,3870.0,Expense,2022-06-17,,,,
36246,4584,AR00422479,Deposited,15000.0,Income,2022-06-17,,,,
36247,4584,AR00505803,Withdrawn,5500.0,Expense,2022-09-02,,,,
36248,4584,AR00608120,Withdrawn,200.0,Expense,2022-11-04,,,,
36249,4584,AR00608121,Deposited,17000.0,Income,2022-11-04,,,,
36250,4608,AR00044248,Deposited,91050.0,Income,2021-07-11,,,,
36251,4608,AR00034031,Deposited,100.0,Account,2021-06-15,cash,100.0,equity,100.0
36252,4608,AR00134933,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36253,4608,AR00132140,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36254,4608,AR00132141,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36255,4608,AR00134926,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36256,4608,AR00134934,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36257,4608,AR00134920,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36258,4608,AR00034037,Deposited,100.0,Account,2021-06-15,cash,100.0,equity,100.0
36259,4608,AR00134935,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36260,4608,AR00134915,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36261,4608,AR00134927,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36262,4608,AR00134921,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36263,4608,AR00034036,Deposited,100.0,Account,2021-06-15,cash,100.0,equity,100.0
36264,4608,AR00132142,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36265,4608,AR00134936,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
36266,4608,AR00134922,Withdrawn,100.0,Employee Payment,2021-04-21,,,,
